Año,Semana,Ubigeo,casos,pluvio_min,pluvio_max,temp_min,temp_max,humedad,agua_procedencia_1,conexión_sanitario_1,satisf_barrido,satisf_basura,agua_potable,barrido_calle,basura_recolec,separacion_basura,exposicion_basurales,exposicion_inundaciones,exposicion_precipicios,exposicion_deslizamientos,vivienda_pared,vivienda_techo,tipo_envase,prueba_cloro,indice_riqueza,sanitario_compartido,purificacion_agua,conserva_agua,tapa_agua
2021,37,150116,0.0,0.0,0.0,14.5,16.0,13.0,1,1,3,3,1.0,0.9446081365032154,0.9941240261157988,0.3271068554895645,0.0596221103247145,0.0180366055278587,0.004315973346915,0.0187837571487373,2,1,3,3,4,0.0,1.0,0.8133937582869921,0.8188557519146663
2021,37,150117,0.0,0.0,0.0,15.0,17.0,13.0,1,1,3,3,1.0,0.1362018930891405,0.9992466024340176,0.6632781438245351,0.0087649592250523,0.0044304091266204,0.0005115316021581,0.0065092850909395,2,1,3,1,4,0.1360184111069167,0.9997152699972344,0.9870584976608724,0.9570429400699296
2021,37,150118,0.0,0.0,0.0,15.0,21.0,12.0,1,1,3,3,1.0,0.7050279058392707,0.9920348153636364,0.3746133575451543,0.063337352189514,0.1123450012881999,0.0068685110140156,0.1171000042146517,2,2,3,3,2,0.1097905031120372,0.9992413897739342,1.0,0.9730779575454132
2021,37,150119,0.0,0.0,0.0,15.0,16.0,12.0,1,1,3,3,1.0,0.7358362623968623,0.9928163811225648,0.3269077437652088,0.0619366134349921,0.1037206982068295,0.0059262064117585,0.1223137422596657,2,1,3,1,3,0.0722805618922701,1.0,1.0,0.9606380241831748
2021,37,150120,0.0,0.0,0.0,15.0,16.0,13.0,1,1,3,3,1.0,0.955308386787123,0.9938007545603752,0.3009182528734375,0.05923975482384,0.0146566356786747,0.0044243972868735,0.0184174933427131,2,1,3,1,4,0.0,0.9764298254577208,0.9463086026399636,0.9463086026399636
2021,37,70107,0.0,0.0,0.0,15.0,18.0,14.0,1,1,2,3,1.0,1.0,1.0,0.5494795848791335,0.0,0.0,0.0,0.0,2,1,3,1,2,0.1629381834556723,0.9840427910033316,0.977976461408414,0.977976461408414
2021,37,150122,0.0,0.0,0.0,15.0,16.0,13.0,1,1,3,3,1.0,0.93650214401075,0.9967767452450084,0.3042108933299063,0.0496609199951833,0.0190448812769194,0.0038149060562213,0.0230507837726846,2,1,3,0,4,0.057469158060874,0.994798101306977,0.823167956304051,0.7720186618115612
2021,37,150123,0.0,0.0,0.0,16.0,17.0,12.0,1,1,3,3,1.0,0.7854613690000902,0.9951911097248484,0.3881692576788274,0.0413970655635426,0.0912302488557092,0.0034476150986045,0.1028794501590699,2,2,3,3,1,0.0691987058034803,0.9969655590957366,1.0,0.995279758593368
2021,37,150124,0.0,0.0,0.0,13.0,16.0,14.0,1,1,3,3,1.0,0.7470951393212955,0.994663432760442,0.3550748148452864,0.0602620670054636,0.0494646139560822,0.0048647927028977,0.0774460388028361,2,2,3,1,3,0.10990308891876,1.0,1.0,1.0
2021,37,150121,0.0,0.0,0.0,15.0,16.0,13.0,1,1,3,3,1.0,0.9469266047545372,0.9933276727160654,0.2966555456372419,0.0587843767360919,0.0154606406937512,0.0044153860630887,0.0193705894139301,2,1,3,1,4,0.1012951545495924,0.9770347995200066,0.9451419998562632,0.9451419998562632
2021,37,150125,0.0,0.0,0.0,15.0,18.0,14.0,1,1,3,3,1.0,0.8306236758336967,0.9960556419966832,0.3695411944575255,0.0594265449951833,0.0320206682939944,0.0020404273159244,0.0570914073481913,2,2,3,1,1,0.1421117923286508,0.9827525118878354,0.997992968220802,0.986744817034083
2021,37,150126,0.0,0.0,0.0,15.0,17.0,12.0,1,1,3,3,1.0,0.7441406659278409,0.9928715179023474,0.3221606630979699,0.0600994905473111,0.0992889351335471,0.0050279752102307,0.1192593570920368,2,1,3,1,3,0.0971269841533328,0.9921080234534512,0.983916555914214,0.9664309297288208
2021,37,150127,0.0,0.0,0.0,15.0,18.0,11.0,1,1,3,3,1.0,0.7556321398010498,0.9926786410296808,0.3388337183616052,0.0614944881928119,0.0994279531089227,0.0063376590834475,0.1188535341847474,2,1,3,1,3,0.0983136377941458,0.9904783058940028,0.9828082157308222,0.9671061817050854
2021,37,150128,0.0,0.0,0.0,14.0,17.0,14.0,1,1,2,2,1.0,0.3442114598364598,0.9178550742107936,0.500710977183223,0.0492155533067327,0.1249246422213057,0.1210472458878724,0.4060487724530681,2,1,3,1,4,0.0833042301625811,0.9621466260516326,0.9624537805457456,0.9624537805457456
2021,37,150129,0.0,0.0,0.0,14.5,18.0,13.0,1,1,2,3,1.0,1.0,1.0,0.3091285713333805,0.0,0.0,0.0,0.0,2,1,3,1,2,0.0,0.9787589136701562,0.9938471995771514,0.9902145979517246
2021,37,150130,0.0,0.0,0.0,14.0,17.0,14.0,1,1,3,3,1.0,0.7761311026936026,0.9984785269955908,0.4655964657353258,0.0064636403992669,0.0035959680804812,0.00034527556159,0.0036984845757086,2,1,3,0,4,0.0595635462499367,1.0,0.8627098364587285,0.8014153287124831
2021,37,150131,0.0,0.0,0.0,15.0,16.0,13.0,1,1,3,3,1.0,1.0,1.0,0.7857142857142856,0.0,0.16875,0.0,0.0,2,1,3,0,4,0.0,0.9303595812471552,0.849112426035503,0.849112426035503
2021,37,150132,0.0,0.0,0.0,15.0,20.0,13.0,1,1,2,3,1.0,0.2855706306913009,0.9794207317073172,0.5720274390243902,0.1915001609276256,0.1721746540939279,0.0213876876982612,0.271462912087912,2,1,3,1,3,0.1373445174212691,0.9886912721822154,0.979114043244361,0.9724888843595444
2021,37,150133,0.0,0.0,0.0,14.0,16.0,13.0,1,1,3,3,1.0,0.7880677429103643,0.9976410639776508,0.4040553832507685,0.0496609199951833,0.0220333308280223,0.0032006161581817,0.0351019879139381,2,1,3,1,3,0.1262045853523386,0.9813709804012194,0.982244080335588,0.963636940885045
2021,37,150134,0.0,0.0,0.0,14.0,17.0,13.0,1,1,3,3,1.0,0.9870686026936026,0.9982119869132624,0.0482543933379411,0.0074699675675946,0.0038583346814555,0.00034527556159,0.0034581554106283,2,1,3,1,4,0.1372185664625516,0.9706488100507724,0.9622243087338148,0.924615303186454
2021,37,150135,0.0,0.0,0.0,15.0,17.0,14.0,1,1,3,3,1.0,0.15625,1.0,0.1887019230769231,0.0,0.0767045454545454,0.0,0.0,2,1,3,1,4,0.1210493876663936,0.9901394328216396,0.9794977101591972,0.978022452201854
2021,37,150136,0.0,0.0,0.0,15.0,16.0,14.0,1,1,3,3,1.0,1.0,1.0,0.7701896572387344,0.0,0.0,0.0,0.0,2,1,3,1,4,0.0253542867326589,0.9779135727027016,0.924834353786444,0.8824614209993099
2021,37,150137,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,1.0,0.9242179393119436,0.9973514750343668,0.3657147284788051,0.0590910359363931,0.0289458490570976,0.0039892177642501,0.0272073190138444,2,1,3,1,3,0.1967868875452163,0.954315472888389,0.9618265666968444,0.9618265666968444
2021,37,150138,0.0,0.0,0.0,13.0,17.0,14.0,1,1,3,3,1.0,0.742805145878442,0.9947098066958632,0.3647006758574806,0.0593650981418732,0.0381687343725804,0.0053319066206493,0.0614257456603315,2,1,3,1,4,0.1015200821027507,0.9772616759173792,0.9602245535613992,0.9509045715489788
2021,37,150139,0.0,0.0,0.0,15.0,19.0,14.0,1,1,3,3,1.0,0.8471118678374743,0.99116255576588,0.3944308750240635,0.0614885873523759,0.0440105242247857,0.0032478130500917,0.0293264486399228,1,2,3,3,1,0.0528119543819252,0.904702584864528,0.9872553482020936,0.9872553482020936
2021,37,150140,0.0,0.0,0.0,15.0,16.0,12.0,1,1,3,3,1.0,0.9857954545454544,1.0,0.9666838842975208,0.0,0.0,0.0,0.2109375,2,1,3,0,4,0.0421978236113989,0.9869387878703784,0.9230769230769232,0.8989878353791905
2021,37,150141,0.0,0.0,0.0,14.0,16.0,13.0,1,1,3,3,1.0,0.9307443783980052,0.9953578163728254,0.3196116834336937,0.0588493716866018,0.0222395940674159,0.0043323060299248,0.027127560311146,2,1,3,0,4,0.0377218934911242,1.0,0.9982764491383956,0.9423813255619432
2021,37,70106,0.0,0.0,0.0,15.0,17.0,14.0,1,1,3,3,1.0,0.815408251251269,1.0,0.4868837900536465,0.1651297282960969,0.078596523668639,0.0048076923076923,0.1269230769230769,2,2,3,1,1,0.0858097763995956,0.9910758560719504,0.9862348889469176,0.980502080055648
2021,37,150142,0.0,0.0,0.0,15.0,16.0,12.0,1,1,2,3,1.0,0.65625,1.0,0.4716847826086957,0.3138392857142857,0.0125,0.0,0.0,2,1,3,1,3,0.1638457400074788,0.9966679311841748,0.9704720375925496,0.965683527826497
2021,37,150143,0.0,0.0,0.0,16.0,16.0,13.0,1,1,2,2,1.0,0.6237219841793012,0.96625,0.3245654296875,0.0,0.0,0.0857369123283463,0.0763671875,2,1,3,1,2,0.1088234555588631,0.9921702878352068,0.993948541812292,0.9951536279231812
2021,38,150102,0.0,0.0,0.0,14.0,19.0,12.0,1,1,3,3,1.0,0.779393155416632,0.9831051126774584,0.4073839449068289,0.0793262079998563,0.0910329541673277,0.0078512634545198,0.0956827739227394,2,2,3,1,1,0.1298202020820932,0.9967574427686938,1.0,0.9729992479863844
2021,38,150103,0.0,0.0,0.0,14.0,21.0,13.0,1,1,3,3,1.0,1.0,1.0,0.4381469908849872,0.0559400230680507,0.2553848976859357,0.0,0.2658205971280122,2,1,3,1,4,0.0844734714219497,0.9889423125383588,0.9391378840935968,0.9315729796193818
2021,38,150104,0.0,0.0,0.0,15.0,17.0,13.0,1,1,3,3,1.0,0.974387157234654,0.998502400060474,0.2953295145077773,0.0291730204231535,0.0106174143741941,0.0022070811794236,0.0136597237171464,2,1,3,1,4,0.2241017580791989,0.9294776968593538,0.8578265736997783,0.8481094489222198
2021,38,70102,0.0,0.0,0.0,15.0,16.0,13.0,1,1,3,3,1.0,1.0,1.0,0.3,0.1428571428571428,0.0,0.0,0.0,2,1,3,1,3,0.077916042444981,0.9222337592141586,0.9537042438532808,0.9459772823522302
2021,38,150105,0.0,0.0,0.0,14.0,17.0,13.0,1,1,3,3,1.0,0.940127337131704,0.99252033189242,0.2946368253936429,0.0603760228616684,0.0180229698349308,0.0046770638503731,0.0215306438142347,2,1,3,2,4,0.0099007920374489,0.9571223776969164,0.9572140296434914,0.8658664546590836
2021,38,70101,0.0,0.0,0.0,15.0,16.0,13.0,1,1,3,3,1.0,0.9925373134328356,1.0,0.3045094000569579,0.0996172446761618,0.0309239940387481,0.0,0.0,2,1,3,1,3,0.1419119058837649,0.9715295153763112,0.9658862353922458,0.9490905181999764
2021,38,150106,0.0,0.0,0.0,16.0,22.0,12.0,1,1,3,3,1.0,0.7333333333333334,1.0,0.610085735669608,0.2677654523862269,0.1428571428571428,0.0,0.1875,2,1,3,1,3,0.0852108130208262,0.9715445684796004,0.9699003867401264,0.9430860406914005
2021,38,70103,0.0,0.0,0.0,15.0,17.0,13.0,1,1,3,3,1.0,0.9586195286195286,0.994488967523215,0.2454389521598023,0.0316871931666143,0.0165036291733276,0.0019967571357617,0.0145856448794617,2,1,3,1,4,0.1838092923593037,0.965562935390399,0.9644015782209212,0.966891360263567
2021,38,150107,0.0,0.0,0.0,16.0,20.0,11.0,1,1,2,3,1.0,1.0,1.0,0.2722222222222222,0.0,0.0499999999999999,0.0,0.539453857277979,2,1,3,1,3,0.1193825972721999,0.9837764786874924,0.9607506708980622,0.9539514453610324
2021,38,150108,0.0,0.0,0.0,16.0,17.0,12.0,1,1,2,3,1.0,0.9742024204174844,0.9948499638482649,0.2732424273215802,0.0235179685969557,0.0128666093757561,0.0011962452985108,0.0190804303132276,2,1,3,1,4,0.1569154904540385,0.9786491451520262,0.9682938256453816,0.9634395466498132
2021,38,150109,0.0,0.0,0.0,16.0,19.0,12.0,1,1,3,3,1.0,0.8251690010810552,0.990710258261691,0.3550548816638246,0.0659761675013089,0.0951783897844752,0.0059320560902286,0.1024611690743952,1,2,3,3,1,0.0047759318507282,0.9975740832791736,0.9987475556921522,0.9974037142286384
2021,38,150110,0.0,0.0,0.0,16.01457725947522,18.0,12.0,1,1,3,3,1.0,1.0,1.0,0.2767857142857142,0.1153846153846154,0.0,0.0,0.0,2,1,3,1,3,0.1522024473746164,0.9886580711177146,0.9662018551249134,0.9506758008782188
2021,38,150111,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,1.0,0.6906898998463256,0.8532262656554425,0.3773710246443811,0.0292520691534478,0.0118020464358786,0.0018340283936967,0.0155428434383343,2,1,3,1,3,0.1447903825135533,1.0,0.8647823507000147,0.8652241951588767
2021,38,150112,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,1.0,0.707843137254902,1.0,0.4431372549019608,0.09375,0.0,0.0312499999999999,0.1604880084876348,2,1,3,1,2,0.1831211266173056,0.9805892788274536,0.9745002452963994,0.9615877109185346
2021,38,150113,0.0,0.0,0.0,14.33333333333333,17.0,12.0,1,1,3,3,1.0,0.9586195286195286,0.9952780767201392,0.4659268709656712,0.024189302088963,0.013042021954089,0.0011736217417466,0.0132131424490462,2,1,3,1,4,0.0,1.0,0.978847442890874,0.978847442890874
2021,38,150114,0.0,0.0,0.0,14.0,19.0,14.0,1,1,3,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,3,1,4,0.0326123785887935,1.0,0.9501354428285596,0.9510605546643014
2021,38,70104,0.0,0.0,0.0,15.0,16.0,14.0,1,1,3,3,1.0,0.9565217391304348,0.9782608695652172,0.184476902173913,0.0714285714285714,0.0,0.0,0.0,2,1,3,1,4,0.0339118393423354,0.9502167910450416,0.9306570170964908,0.9149970725726884
2021,38,70105,0.0,0.0,0.0,15.0,16.0,13.0,1,1,3,3,1.0,0.9113215334754337,0.9920415380679736,0.2990677272038105,0.0642460128832636,0.0248393837502001,0.0040992906423632,0.0220557027026759,2,1,3,1,4,0.0,0.7386165545885599,0.8352897457507461,0.8077103212921793
2021,38,150115,0.0,0.0,0.0,13.66666666666667,18.0,13.0,1,1,2,3,1.0,0.9586195286195286,0.9937266919741956,0.3428813526537878,0.0227346462875875,0.011016031653129,0.0016556799158512,0.0077553766767225,2,1,3,1,4,0.1250675578889925,0.9667375308489572,0.9502769565578936,0.934541684537773
2021,38,150101,0.0,0.0,0.0,14.0,17.0,12.0,1,1,3,3,1.0,1.0,1.0,0.3303571428571428,0.0,0.0,0.0,0.0,2,1,3,1,4,0.0760717492366656,0.9989436433419884,0.9894621845881792,0.9497763131533992
2021,38,150116,0.0,0.0,0.0,15.0,17.0,13.0,1,1,3,3,1.0,0.9334577708770768,0.992344455618644,0.3329734067841736,0.0616631220317414,0.0200376062181568,0.0041481805934645,0.0217212412829609,2,1,3,3,4,0.0,1.0,0.8117370710553918,0.8166710008460154
2021,38,150117,0.0,0.0,0.0,14.0,17.0,12.0,1,1,3,3,1.0,0.4396416363409628,0.9972074167581788,0.5510614888099405,0.0292180792250153,0.0141773092051853,0.0016369011269061,0.0208297122910065,2,1,3,1,4,0.1356094618599744,0.9997566382667952,0.9871800313073475,0.9569666162703498
2021,38,150118,0.0,0.0,0.0,15.66666666666667,21.0,13.0,1,1,3,3,1.0,0.7914843008539985,0.9904764846900918,0.3866444732155481,0.0735433902495247,0.1000206639511289,0.0094422455698218,0.1255500017420316,2,2,3,3,2,0.1097550406819489,0.9993367452166916,1.0,0.9726810425594344
2021,38,150119,0.0,0.0,0.0,15.0,17.0,12.0,1,1,3,3,1.0,0.8176055376125847,0.991040298320316,0.3636826495829835,0.0692059057969122,0.0935173711982006,0.008430262208779,0.1168705362813719,2,1,3,1,3,0.0725506877317913,1.0,1.0,0.9601395677900696
2021,38,150120,0.0,0.1,0.0,15.0,17.0,13.0,1,1,3,3,1.0,0.9397986599342074,0.9923030278154544,0.3063097693063801,0.0594769496606663,0.017863324726632,0.0042110570084403,0.0204437434565672,2,1,3,1,4,0.0,0.975984986194068,0.9452421507548172,0.9452421507548172
2021,38,70107,0.0,0.0,0.0,15.0,18.0,13.0,1,1,2,3,1.0,1.0,1.0,0.5347233374554672,0.0,0.0,0.0,0.0,2,1,3,1,2,0.164022917869229,0.9845387528662506,0.978864886269426,0.978864886269426
2021,38,150122,0.0,0.0,0.0,15.0,17.0,12.0,1,1,3,3,1.0,0.9623716408952592,0.998089923108153,0.1714750749866784,0.029428693330479,0.0112616013116898,0.0022606850703534,0.0136597237171464,2,1,3,0,4,0.0578653458580022,0.9953953617177412,0.8237237765829667,0.7731236842853891
2021,38,150123,0.0,0.0,0.0,15.0,18.0,13.0,1,1,3,3,1.0,0.8895182723331749,0.9971502872443544,0.539132068821902,0.0220830449467984,0.0540623696922721,0.0018318682328,0.0609656000942636,2,2,3,3,1,0.0691704681260384,0.9973139610020156,1.0,0.9958217171142466
2021,38,150124,0.0,0.0,0.0,14.0,16.0,12.0,1,1,3,3,1.0,0.8259228964741079,0.9927076235663852,0.3823683826427776,0.0638288095500203,0.0480087478201684,0.0061183788723401,0.0815018109771261,2,2,3,1,3,0.1116515773808776,1.0,1.0,1.0
2021,38,150121,0.0,0.0,0.0,15.0,17.0,13.0,1,1,3,3,1.0,0.9332926282327896,0.9921225382396632,0.3108330243622118,0.0585680843597054,0.019883904225634,0.0041379117413081,0.0226370129468252,2,1,3,1,4,0.1031553480009471,0.9765144941966318,0.9442587117900008,0.9442587117900008
2021,38,150125,0.0,0.0,0.0,15.0,18.0,13.0,1,1,3,3,1.0,0.9109006268045838,0.9976626026647012,0.4107085073909519,0.060678693330479,0.018424071483697,0.0010378903569801,0.1102208339841134,2,2,3,1,1,0.1414071255891487,0.9827365854609968,0.9982234072769236,0.9871856889461604
2021,38,150126,0.0,0.0,0.0,16.0,18.0,13.0,1,1,3,3,1.0,0.8237880260011631,0.9911802984261632,0.3535221896242765,0.0632874171402494,0.090294309357335,0.0053100341275381,0.1070965037449592,2,1,3,1,3,0.0973069129262607,0.9923206468046348,0.9840004423594116,0.9663604724110628
2021,38,150127,0.0,0.0,0.0,16.0,19.0,11.0,1,1,3,3,1.0,0.830592761812892,0.9910847465843112,0.3679037719179622,0.0678125098828277,0.0907313683550147,0.0081030159320085,0.1057978704416332,2,1,3,1,3,0.0983788412639091,0.990750542812792,0.9829444831070306,0.9670742896929144
2021,38,150128,0.0,0.0,0.0,14.0,18.0,13.0,1,1,2,2,1.0,0.5776671476671476,0.9468898607661292,0.4498941746053611,0.0533085757801307,0.0854731408224642,0.0730654725554775,0.25173702423077,2,1,3,1,4,0.0828665562810422,0.961884526942554,0.961871351010132,0.961871351010132
2021,38,150129,0.0,0.0,0.0,15.0,18.0,14.0,1,1,2,3,1.0,1.0,1.0,0.2817253967407827,0.0,0.0,0.0,0.0,2,1,3,1,2,0.0,0.98119772701411,0.994553638576594,0.991338117188015
2021,38,150130,0.0,0.0,0.0,15.0,18.0,13.0,1,1,3,3,1.0,0.8336195286195285,0.9951312863858904,0.4224047985777006,0.0219239844211928,0.011683702429888,0.0011966814835487,0.0120928234243885,2,1,3,0,4,0.058340904618988,1.0,0.8644765109458665,0.8033568315760808
2021,38,150131,0.0,0.0,0.0,15.0,17.0,13.0,1,1,3,3,1.0,1.0,1.0,0.6285714285714286,0.0,0.0999999999999999,0.0,0.0,2,1,3,0,4,0.0,0.9294776968593538,0.8472016765285997,0.8472016765285997
2021,38,150132,0.0,0.0,0.0,13.0,20.0,14.0,1,1,2,3,1.0,0.3277237724358036,0.9878048780487804,0.5426829268292683,0.2027315227781581,0.1919635508917943,0.0126010215437536,0.2481684981684981,2,1,3,1,3,0.1375225046007232,0.9886046596286636,0.97889482413437,0.9723817252704156
2021,38,150133,1.0,0.0,0.0,14.0,17.0,12.0,1,1,3,3,1.0,0.8860473598029982,0.998602111986756,0.5037049276285304,0.029428693330479,0.0126867552463595,0.0017885708935624,0.0208011780230744,2,1,3,1,3,0.1274896809492112,0.9812687543805868,0.9826765427801842,0.9645841614371544
2021,38,150134,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,1.0,0.9586195286195286,0.9942783581224394,0.1565664378001499,0.0250929953592223,0.0123466709806578,0.0011966814835487,0.0114463770264042,2,1,3,1,4,0.1348929830884123,0.9702771242303369,0.9617459400944144,0.9258950876566532
2021,38,150135,0.0,0.0,0.0,15.0,17.0,13.0,1,1,3,3,1.0,0.5000000000000001,1.0,0.2371794871794872,0.0,0.0454545454545454,0.0,0.0,2,1,3,1,4,0.1209004144939075,0.990088211729249,0.979534218591414,0.9782377035894392
2021,38,150136,0.0,0.0,0.0,15.0,16.0,13.0,1,1,3,3,1.0,1.0,1.0,0.7860019175455418,0.0,0.0,0.0,0.0,2,1,3,1,4,0.0249364893239665,0.977956168058478,0.9234879624214222,0.8806262036819515
2021,38,150137,0.0,0.0,0.0,14.0,19.0,12.0,1,1,3,3,1.0,0.959942595609622,0.9984305037240692,0.4204235428022549,0.0597840025070383,0.0366175941784068,0.0023639808973334,0.0160045438824369,2,1,3,1,3,0.1969790486702218,0.9544564662582548,0.961775852873799,0.961775852873799
2021,38,150138,0.0,0.0,0.0,14.0,17.0,14.0,1,1,3,3,1.0,0.8193436167820768,0.9925977296447246,0.3795538994300195,0.060758971718441,0.0348794598894843,0.0047548251788942,0.0542843736231776,2,1,3,1,4,0.1015736991843623,0.9773046729368876,0.9601261440435088,0.9509786742050051
2021,38,150139,0.0,0.0,0.0,15.0,18.0,14.0,1,1,3,3,1.0,0.8756822042603414,0.9898399762461062,0.4249859739239459,0.0677938119621857,0.0405859815088106,0.0032279898051094,0.0335130547222256,1,2,3,3,1,0.0527802037255982,0.9034957957022736,0.988718636208466,0.988718636208466
2021,38,150140,0.0,0.0,0.0,15.0,18.0,12.0,1,1,3,3,1.0,0.9545454545454544,1.0,0.8884297520661157,0.0,0.0,0.0,0.1249999999999999,2,1,3,0,4,0.0427386025196071,0.9867866049877698,0.9230769230769232,0.8981395280295756
2021,38,150141,0.0,0.0,0.0,14.0,17.0,12.0,1,1,3,3,1.0,0.9242912790669546,0.9933523328148456,0.3251778001644623,0.0588317387430182,0.0232271212383441,0.0039163649862046,0.0267054086402229,2,1,3,0,4,0.03819958086785,1.0,0.9985798378520716,0.9427337738330316
2021,38,70106,0.0,0.0,0.0,15.0,17.0,13.0,1,1,3,3,1.0,0.8294446163555816,1.0,0.5321951573147745,0.1745597584854195,0.0553172255095332,0.0153846153846153,0.1128205128205128,2,2,3,1,1,0.0855086761998862,0.9911021191231562,0.9863224813681885,0.9805975525454116
2021,38,150142,0.0,0.0,0.0,16.0,17.0,12.0,1,1,2,3,1.0,0.6333333333333333,1.0,0.4759420289855072,0.2185714285714286,0.04,0.0,0.0,2,1,3,1,3,0.1648115111610655,0.9970679865964404,0.970822574379984,0.9658602402909482
2021,38,150143,0.0,0.0,0.0,15.0,17.0,13.0,1,1,2,2,1.0,0.7955306526038233,0.98,0.3367578125,0.0,0.0,0.1786411442918634,0.1567708333333333,2,1,3,1,2,0.1098963572161024,0.992173317613238,0.9937857271084684,0.9949321421662508
2021,39,150102,0.0,0.0,0.0,15.33333333333333,20.0,14.0,1,1,3,3,1.0,0.8741622129195495,0.9822507882118852,0.4356026418248032,0.093475921422694,0.0758980693948272,0.010749071332981,0.1008135089144922,2,2,3,1,1,0.1303008051642553,0.9971743795281574,1.0,0.9724708704667542
2021,39,150103,0.0,0.0,0.0,17.0,21.0,13.0,1,1,3,3,1.0,1.0,1.0,0.4611094202244041,0.0960207612456747,0.2119403628378541,0.0,0.3264926786741359,2,1,3,1,4,0.0838610516099351,0.9888844579811992,0.938288224374082,0.9307285170262642
2021,39,150104,0.0,0.0,0.0,16.0,18.0,14.0,1,1,3,3,1.0,0.9926980267697466,0.9995320000188982,0.2885668312735766,0.0091005893255276,0.0033179419919356,0.0006863626253867,0.0042686636616082,2,1,3,1,4,0.2250385626864917,0.9286527082385072,0.8552325719142361,0.8462166624943875
2021,39,70102,0.0,0.0,0.0,15.0,16.0,14.0,1,1,3,3,1.0,1.0,1.0,0.50625,0.044642857142857,0.0,0.0,0.0,2,1,3,1,3,0.0781884129184425,0.9219307664721866,0.9538111590525062,0.9470323791471558
2021,39,150105,0.0,0.0,0.0,16.0,18.0,14.0,1,1,3,3,1.0,0.9243916447055094,0.9913363323458756,0.3150149485907785,0.0615885121011535,0.0220788559311051,0.0047458438280907,0.025436420659433,2,1,3,2,4,0.0086317443366828,0.95652960205475,0.9566115988953616,0.864752775108183
2021,39,70101,0.0,0.0,0.0,15.0,16.0,14.0,1,1,3,3,1.0,0.9976679104477612,1.0,0.319580965937579,0.1063292502184161,0.0209342399403874,0.0,0.0,2,1,3,1,3,0.1423597046491775,0.9713639041904872,0.965820057383156,0.9488238583146222
2021,39,150106,0.0,0.0,0.0,18.0,21.0,13.0,3,5,3,3,1.0,0.9166666666666669,1.0,0.6918093358354527,0.3420415089305493,0.044642857142857,0.0,0.31640625,2,1,3,1,3,0.0859351928569111,0.9716586199905486,0.9710051756169996,0.9446811033297112
2021,39,70103,0.0,0.0,0.0,15.0,17.0,14.0,1,1,3,3,1.0,0.9301704545454544,0.9907001326954252,0.3077578211161937,0.0579878229238305,0.0278498742299904,0.0033695276665978,0.0246132757340916,2,1,3,1,4,0.1839784221858262,0.9652406685538988,0.9655600479303944,0.9679660894545244
2021,39,150107,0.0,0.0,0.0,17.0,22.0,11.0,1,1,2,3,1.0,1.0,1.0,0.390625,0.0,0.015625,0.0,0.5512535298125755,2,1,3,1,3,0.1203350891694839,0.9845151988512244,0.9620167860665362,0.9550792024796756
2021,39,150108,0.0,0.0,0.0,16.0,18.0,15.0,1,1,3,3,1.0,0.9477012078181546,0.9913093139939468,0.3482095611129246,0.0431134273749746,0.0217124033215885,0.0024477710607731,0.0321982261535716,2,1,3,1,4,0.15754018726338,0.9783434915437684,0.9684744621877284,0.9641038829871031
2021,39,150109,0.0,0.0,0.0,18.0,20.0,12.0,1,1,3,3,1.0,0.8775985694575351,0.9893941709680524,0.3839485595977936,0.07087032932905,0.0828388881992333,0.0074217309079334,0.0943384273440826,1,2,3,3,1,0.0041164335260098,0.9978717694507788,0.9989012441299916,0.997722306522032
2021,39,150110,0.0,0.0,0.0,16.0,19.0,15.0,1,1,2,3,1.0,1.0,1.0,0.1724330357142857,0.0360576923076922,0.0,0.0,0.0,2,1,3,1,3,0.1516810528895494,0.9888127283147052,0.9665800519310622,0.9511512134751198
2021,39,150111,0.0,0.0,0.0,16.0,19.0,14.0,1,1,3,3,1.0,0.6086977365591195,0.7576336546948824,0.4125713023442262,0.009130232599388,0.0036654682763111,0.0005731338730302,0.0048571385744795,2,1,3,1,3,0.1441820989250722,1.0,0.8630453935351377,0.8634406917368918
2021,39,150112,0.0,0.0,0.0,15.0,18.0,14.0,1,1,2,3,1.0,0.5878676470588236,1.0,0.5051470588235294,0.0292968749999999,0.0,0.0097656249999999,0.179089253182863,2,1,3,1,2,0.1844206664773271,0.9803264863399452,0.9741638664661898,0.9611002778338036
2021,39,150113,0.0,0.0,0.0,16.0,18.0,13.0,1,1,3,3,1.0,0.9301704545454544,0.992031754465235,0.3737515947545701,0.0442136661182179,0.0220084120475252,0.0022516444121312,0.0224499326498759,2,1,3,1,4,0.0,1.0,0.9814430900091036,0.9814430900091036
2021,39,150114,0.0,0.0,0.0,17.0,19.0,15.0,1,1,3,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,3,1,4,0.033272518264518,1.0,0.950418641085246,0.9512462966951688
2021,39,70104,0.0,0.0,0.0,15.0,16.0,13.0,1,1,3,3,1.0,0.986413043478261,0.9932065217391304,0.1543775475543478,0.0223214285714285,0.0,0.0,0.0,2,1,3,1,4,0.0339223076830883,0.9505694530097476,0.9306380475461709,0.915095715777252
