Año,Provincia,Distrito,Mes,Casos
2021,LIMA,VILLA MARIA DEL TRIUNFO,Febrero,0.0
2021,LIMA,RIMAC,Febrero,0.0
2021,LIMA,PUENTE PIEDRA,Febrero,0.0
2021,LIMA,PUNTA HERMOSA,Febrero,0.0
2021,LIMA,CHACLACAYO,Febrero,0.0
2021,HUAROCHIRI,RICARDO PALMA,Febrero,0.0
2021,CAÑETE,CERRO AZUL,Febrero,0.0
2021,YAUYOS,HUANCAYA,Febrero,0.0
2021,HUAROCHIRI,SANTA EULALIA,Febrero,0.0
2021,LIMA,INDEPENDENCIA,Febrero,0.0
2021,LIMA,SAN LUIS,Febrero,0.0
2021,LIMA,ANCON,Febrero,0.0
2021,LIMA,SANTA ROSA,Febrero,0.0
2021,HUAURA,HUALMAY,Febrero,0.0
2021,CAÑETE,MALA,Febrero,0.0
2021,LIMA,SAN ISIDRO,Febrero,0.0
2021,LIMA,BREÑA,Febrero,0.0
2021,OYON,OYON,Febrero,0.0
2021,HUAURA,SANTA MARIA,Febrero,0.0
2021,LIMA,EL AGUSTINO,Febrero,0.0
2021,LIMA,ATE,Febrero,0.0
2021,BARRANCA,BARRANCA,Febrero,0.0
2021,CAÑETE,QUILMANA,Febrero,0.0
2021,LIMA,CIENEGUILLA,Febrero,0.0
2021,CAÑETE,COAYLLO,Febrero,0.0
2021,LIMA,LINCE,Febrero,0.0
2021,LIMA,SAN BORJA,Febrero,0.0
2021,CAÑETE,IMPERIAL,Febrero,0.0
2021,CAÑETE,NUEVO IMPERIAL,Febrero,0.0
2021,LIMA,PACHACAMAC,Febrero,0.0
2021,CAÑETE,SAN LUIS,Febrero,0.0
2021,CAÑETE,PACARAN,Febrero,0.0
2021,LIMA,BARRANCO,Febrero,0.0
2021,HUARAL,CHANCAY,Febrero,0.0
2021,CAÑETE,SANTA CRUZ DE FLORES,Febrero,0.0
2021,LIMA,VILLA EL SALVADOR,Febrero,0.0
2021,OYON,PACHANGARA,Febrero,0.0
2021,CANTA,SANTA ROSA DE QUIVES,Febrero,0.0
2021,CAJATAMBO,CAJATAMBO,Febrero,0.0
2021,HUAURA,HUAURA,Febrero,0.0
2021,LIMA,PUNTA NEGRA,Febrero,0.0
2021,LIMA,SANTA ANITA,Febrero,0.0
2021,LIMA,LURIN,Febrero,0.0
2021,LIMA,SAN BARTOLO,Febrero,0.0
2021,LIMA,LA VICTORIA,Febrero,0.0
2021,HUARAL,HUARAL,Febrero,0.0
2021,HUAURA,HUACHO,Febrero,0.0
2021,BARRANCA,PATIVILCA,Febrero,0.0
2021,CANTA,CANTA,Febrero,0.0
2021,HUAURA,CALETA DE CARQUIN,Febrero,0.0
2021,HUAURA,VEGUETA,Febrero,0.0
2021,LIMA,SANTIAGO DE SURCO,Febrero,0.0
2021,LIMA,JESUS MARIA,Febrero,0.0
2021,CALLAO,CALLAO,Marzo,0.0
2021,CALLAO,LA PERLA,Marzo,0.0
2021,CALLAO,CARMEN DE LA LEGUA REYNOSO,Marzo,0.0
2021,CALLAO,LA PUNTA,Marzo,0.0
2021,CALLAO,BELLAVISTA,Marzo,0.0
2021,CALLAO,VENTANILLA,Marzo,0.0
2021,CAÑETE,LUNAHUANA,Marzo,0.0
2021,HUAROCHIRI,HUAROCHIRI,Marzo,0.0
2021,CAÑETE,CHILCA,Marzo,0.0
2021,HUARAL,ATAVILLOS ALTO,Marzo,0.0
2021,CAÑETE,ASIA,Marzo,0.0
2021,LIMA,CHORRILLOS,Marzo,0.0
2021,CAÑETE,SAN ANTONIO,Marzo,0.0
2021,CAÑETE,SAN VICENTE DE CAÑETE,Marzo,0.0
2021,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Marzo,0.0
2021,LIMA,MIRAFLORES,Marzo,0.0
2021,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Marzo,0.0
2021,LIMA,PUEBLO LIBRE,Marzo,0.0
2021,HUAROCHIRI,SAN ANTONIO,Marzo,0.0
2021,LIMA,SAN MIGUEL,Marzo,0.0
2021,BARRANCA,SUPE PUERTO,Marzo,0.0
2021,BARRANCA,SUPE,Marzo,0.0
2021,HUAROCHIRI,CARAMPOMA,Marzo,0.0
2021,LIMA,MAGDALENA DEL MAR,Marzo,0.0
2021,HUARAL,AUCALLAMA,Marzo,0.0
2021,LIMA,SURQUILLO,Marzo,0.0
2021,HUAROCHIRI,MATUCANA,Marzo,0.0
2021,CAÑETE,CALANGO,Marzo,0.0
2021,BARRANCA,PARAMONGA,Marzo,0.0
2021,HUAROCHIRI,CALLAHUANCA,Marzo,0.0
2021,YAUYOS,AYAVIRI,Marzo,0.0
2021,LIMA,PUCUSANA,Marzo,0.0
2021,LIMA,SAN MARTIN DE PORRES,Marzo,0.0
2021,HUAURA,SAYAN,Marzo,0.0
2021,HUAROCHIRI,SAN BARTOLOME,Marzo,0.0
2021,LIMA,RIMAC,Marzo,0.0
2021,LIMA,PUNTA HERMOSA,Marzo,0.0
2021,HUAROCHIRI,RICARDO PALMA,Marzo,0.0
2021,CAÑETE,CERRO AZUL,Marzo,0.0
2021,YAUYOS,HUANCAYA,Marzo,0.0
2021,HUAROCHIRI,SANTA EULALIA,Marzo,0.0
2021,LIMA,INDEPENDENCIA,Marzo,0.0
2021,LIMA,SAN LUIS,Marzo,0.0
2021,LIMA,ANCON,Marzo,0.0
2021,LIMA,SANTA ROSA,Marzo,0.0
2021,HUAURA,HUALMAY,Marzo,0.0
2021,CAÑETE,MALA,Marzo,0.0
2021,LIMA,SAN ISIDRO,Marzo,0.0
2021,LIMA,BREÑA,Marzo,0.0
2021,OYON,OYON,Marzo,0.0
2021,HUAURA,SANTA MARIA,Marzo,0.0
2021,LIMA,EL AGUSTINO,Marzo,0.0
2021,BARRANCA,BARRANCA,Marzo,0.0
2021,CAÑETE,QUILMANA,Marzo,0.0
2021,LIMA,CIENEGUILLA,Marzo,0.0
2021,CAÑETE,COAYLLO,Marzo,0.0
2021,LIMA,LINCE,Marzo,0.0
2021,LIMA,SAN BORJA,Marzo,0.0
2021,CAÑETE,IMPERIAL,Marzo,0.0
2021,CAÑETE,NUEVO IMPERIAL,Marzo,0.0
2021,LIMA,PACHACAMAC,Marzo,0.0
2021,CAÑETE,SAN LUIS,Marzo,0.0
2021,CAÑETE,PACARAN,Marzo,0.0
2021,LIMA,BARRANCO,Marzo,0.0
2021,HUARAL,CHANCAY,Marzo,0.0
2021,CAÑETE,SANTA CRUZ DE FLORES,Marzo,0.0
2021,LIMA,VILLA EL SALVADOR,Marzo,0.0
2021,OYON,PACHANGARA,Marzo,0.0
2021,CANTA,SANTA ROSA DE QUIVES,Marzo,0.0
2021,CAJATAMBO,CAJATAMBO,Marzo,0.0
2021,HUAURA,HUAURA,Marzo,0.0
2021,LIMA,PUNTA NEGRA,Marzo,0.0
2021,LIMA,SANTA ANITA,Marzo,0.0
2021,LIMA,LURIN,Marzo,0.0
2021,LIMA,SAN BARTOLO,Marzo,0.0
2021,HUARAL,HUARAL,Marzo,0.0
2021,HUAURA,HUACHO,Marzo,0.0
2021,BARRANCA,PATIVILCA,Marzo,0.0
2021,CANTA,CANTA,Marzo,0.0
2021,HUAURA,CALETA DE CARQUIN,Marzo,0.0
2021,HUAURA,VEGUETA,Marzo,0.0
2021,LIMA,JESUS MARIA,Marzo,0.0
2021,CALLAO,CALLAO,Abril,0.0
2021,CALLAO,LA PERLA,Abril,0.0
2021,CALLAO,CARMEN DE LA LEGUA REYNOSO,Abril,0.0
2021,CALLAO,LA PUNTA,Abril,0.0
2021,CALLAO,BELLAVISTA,Abril,0.0
2021,CALLAO,VENTANILLA,Abril,0.0
2021,CAÑETE,LUNAHUANA,Abril,0.0
2021,CAÑETE,CHILCA,Abril,0.0
2021,HUARAL,ATAVILLOS ALTO,Abril,0.0
2021,CAÑETE,ASIA,Abril,0.0
2021,LIMA,CHORRILLOS,Abril,0.0
2021,CAÑETE,SAN ANTONIO,Abril,0.0
2021,CAÑETE,SAN VICENTE DE CAÑETE,Abril,0.0
2021,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Abril,0.0
2021,LIMA,MIRAFLORES,Abril,0.0
2021,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Abril,0.0
2021,LIMA,PUEBLO LIBRE,Abril,0.0
2021,LIMA,SAN MIGUEL,Abril,0.0
2021,BARRANCA,SUPE PUERTO,Abril,0.0
2021,BARRANCA,SUPE,Abril,0.0
2021,HUAROCHIRI,CARAMPOMA,Abril,0.0
2021,LIMA,MAGDALENA DEL MAR,Abril,0.0
2021,HUARAL,AUCALLAMA,Abril,0.0
2021,LIMA,SURQUILLO,Abril,0.0
2021,HUAROCHIRI,MATUCANA,Abril,0.0
2021,CAÑETE,CALANGO,Abril,0.0
2021,BARRANCA,PARAMONGA,Abril,0.0
2021,HUAROCHIRI,CALLAHUANCA,Abril,0.0
2021,YAUYOS,AYAVIRI,Abril,0.0
2021,LIMA,PUCUSANA,Abril,0.0
2021,HUAURA,SAYAN,Abril,0.0
2021,HUAROCHIRI,SAN BARTOLOME,Abril,0.0
2021,LIMA,RIMAC,Abril,0.0
2021,LIMA,PUNTA HERMOSA,Abril,0.0
2021,CAÑETE,CERRO AZUL,Abril,0.0
2021,YAUYOS,HUANCAYA,Abril,0.0
2021,LIMA,ANCON,Abril,0.0
2021,LIMA,SANTA ROSA,Abril,0.0
2021,HUAURA,HUALMAY,Abril,0.0
2021,CAÑETE,MALA,Abril,0.0
2021,LIMA,SAN ISIDRO,Abril,0.0
2021,LIMA,BREÑA,Abril,0.0
2021,OYON,OYON,Abril,0.0
2021,HUAURA,SANTA MARIA,Abril,0.0
2021,LIMA,EL AGUSTINO,Abril,0.0
2021,BARRANCA,BARRANCA,Abril,0.0
2021,CAÑETE,QUILMANA,Abril,0.0
2021,CAÑETE,COAYLLO,Abril,0.0
2021,LIMA,SAN BORJA,Abril,0.0
2021,CAÑETE,IMPERIAL,Abril,0.0
2021,CAÑETE,NUEVO IMPERIAL,Abril,0.0
2021,LIMA,PACHACAMAC,Abril,0.0
2021,CAÑETE,SAN LUIS,Abril,0.0
2021,CAÑETE,PACARAN,Abril,0.0
2021,LIMA,BARRANCO,Abril,0.0
2021,HUARAL,CHANCAY,Abril,0.0
2021,CAÑETE,SANTA CRUZ DE FLORES,Abril,0.0
2021,LIMA,VILLA EL SALVADOR,Abril,0.0
2021,OYON,PACHANGARA,Abril,0.0
2021,CANTA,SANTA ROSA DE QUIVES,Abril,0.0
2021,CAJATAMBO,CAJATAMBO,Abril,0.0
2021,HUAURA,HUAURA,Abril,0.0
2021,LIMA,PUNTA NEGRA,Abril,0.0
2021,LIMA,SANTA ANITA,Abril,0.0
2021,LIMA,LURIN,Abril,0.0
2021,LIMA,SAN BARTOLO,Abril,0.0
2021,LIMA,LA VICTORIA,Abril,0.0
2021,HUARAL,HUARAL,Abril,0.0
2021,HUAURA,HUACHO,Abril,0.0
2021,BARRANCA,PATIVILCA,Abril,0.0
2021,CANTA,CANTA,Abril,0.0
2021,HUAURA,CALETA DE CARQUIN,Abril,0.0
2021,HUAURA,VEGUETA,Abril,0.0
2021,LIMA,JESUS MARIA,Abril,0.0
2021,CALLAO,CALLAO,Mayo,0.0
2021,CALLAO,LA PERLA,Mayo,0.0
2021,CALLAO,CARMEN DE LA LEGUA REYNOSO,Mayo,0.0
2021,CALLAO,MI PERU,Mayo,0.0
2021,CALLAO,LA PUNTA,Mayo,0.0
2021,CALLAO,BELLAVISTA,Mayo,0.0
2021,CALLAO,VENTANILLA,Mayo,0.0
2021,CAÑETE,LUNAHUANA,Mayo,0.0
2021,HUAROCHIRI,HUAROCHIRI,Mayo,0.0
2021,HUARAL,ATAVILLOS ALTO,Mayo,0.0
2021,CAÑETE,ASIA,Mayo,0.0
2021,LIMA,CHORRILLOS,Mayo,0.0
2021,CAÑETE,SAN ANTONIO,Mayo,0.0
2021,CAÑETE,SAN VICENTE DE CAÑETE,Mayo,0.0
2021,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Mayo,0.0
2021,LIMA,MIRAFLORES,Mayo,0.0
2021,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Mayo,0.0
2021,LIMA,PUEBLO LIBRE,Mayo,0.0
2021,LIMA,LOS OLIVOS,Mayo,0.0
2021,LIMA,SAN MIGUEL,Mayo,0.0
2021,BARRANCA,SUPE PUERTO,Mayo,0.0
2021,BARRANCA,SUPE,Mayo,0.0
2021,HUAROCHIRI,CARAMPOMA,Mayo,0.0
2021,LIMA,MAGDALENA DEL MAR,Mayo,0.0
2021,HUARAL,AUCALLAMA,Mayo,0.0
2021,LIMA,SURQUILLO,Mayo,0.0
2021,HUAROCHIRI,MATUCANA,Mayo,0.0
2021,CAÑETE,CALANGO,Mayo,0.0
2021,BARRANCA,PARAMONGA,Mayo,0.0
2021,HUAROCHIRI,CALLAHUANCA,Mayo,0.0
2021,YAUYOS,AYAVIRI,Mayo,0.0
2021,LIMA,PUCUSANA,Mayo,0.0
2021,LIMA,SAN MARTIN DE PORRES,Mayo,0.0
2021,HUAURA,SAYAN,Mayo,0.0
2021,HUAROCHIRI,SAN BARTOLOME,Mayo,0.0
2021,LIMA,PUNTA HERMOSA,Mayo,0.0
2021,HUAROCHIRI,RICARDO PALMA,Mayo,0.0
2021,CAÑETE,CERRO AZUL,Mayo,0.0
2021,YAUYOS,HUANCAYA,Mayo,0.0
2021,LIMA,SAN LUIS,Mayo,0.0
2021,LIMA,ANCON,Mayo,0.0
2021,LIMA,SANTA ROSA,Mayo,0.0
2021,HUAURA,HUALMAY,Mayo,0.0
2021,CAÑETE,MALA,Mayo,0.0
2021,LIMA,SAN ISIDRO,Mayo,0.0
2021,LIMA,BREÑA,Mayo,0.0
2021,OYON,OYON,Mayo,0.0
2021,HUAURA,SANTA MARIA,Mayo,0.0
2021,LIMA,EL AGUSTINO,Mayo,0.0
2021,BARRANCA,BARRANCA,Mayo,0.0
2021,CAÑETE,COAYLLO,Mayo,0.0
2021,LIMA,LINCE,Mayo,0.0
2021,LIMA,SAN BORJA,Mayo,0.0
2021,LIMA,PACHACAMAC,Mayo,0.0
2021,CAÑETE,SAN LUIS,Mayo,0.0
2021,CAÑETE,PACARAN,Mayo,0.0
2021,LIMA,BARRANCO,Mayo,0.0
2021,HUARAL,CHANCAY,Mayo,0.0
2021,CAÑETE,SANTA CRUZ DE FLORES,Mayo,0.0
2021,LIMA,VILLA EL SALVADOR,Mayo,0.0
2021,OYON,PACHANGARA,Mayo,0.0
2021,CANTA,SANTA ROSA DE QUIVES,Mayo,0.0
2021,CAJATAMBO,CAJATAMBO,Mayo,0.0
2021,HUAURA,HUAURA,Mayo,0.0
2021,LIMA,PUNTA NEGRA,Mayo,0.0
2021,LIMA,SAN BARTOLO,Mayo,0.0
2021,HUAURA,HUACHO,Mayo,0.0
2021,BARRANCA,PATIVILCA,Mayo,0.0
2021,CANTA,CANTA,Mayo,0.0
2021,HUAURA,CALETA DE CARQUIN,Mayo,0.0
2021,HUAURA,VEGUETA,Mayo,0.0
2021,LIMA,JESUS MARIA,Mayo,0.0
2021,CALLAO,CALLAO,Junio,0.0
2021,CALLAO,LA PERLA,Junio,0.0
2021,CALLAO,CARMEN DE LA LEGUA REYNOSO,Junio,0.0
2021,CALLAO,MI PERU,Junio,0.0
2021,CALLAO,LA PUNTA,Junio,0.0
2021,CALLAO,BELLAVISTA,Junio,0.0
2021,CALLAO,VENTANILLA,Junio,0.0
2021,CAÑETE,LUNAHUANA,Junio,0.0
2021,HUAROCHIRI,HUAROCHIRI,Junio,0.0
2021,CAÑETE,CHILCA,Junio,0.0
2021,HUARAL,ATAVILLOS ALTO,Junio,0.0
2021,LIMA,LA MOLINA,Junio,0.0
2021,CAÑETE,ASIA,Junio,0.0
2021,LIMA,CHORRILLOS,Junio,0.0
2021,CAÑETE,SAN ANTONIO,Junio,0.0
2021,CAÑETE,SAN VICENTE DE CAÑETE,Junio,0.0
2021,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Junio,0.0
2021,LIMA,MIRAFLORES,Junio,0.0
2021,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Junio,0.0
2021,LIMA,PUEBLO LIBRE,Junio,0.0
2021,HUAROCHIRI,SAN ANTONIO,Junio,0.0
2021,LIMA,SAN MIGUEL,Junio,0.0
2021,BARRANCA,SUPE PUERTO,Junio,0.0
2021,BARRANCA,SUPE,Junio,0.0
2021,HUAROCHIRI,CARAMPOMA,Junio,0.0
2021,LIMA,MAGDALENA DEL MAR,Junio,0.0
2021,HUARAL,AUCALLAMA,Junio,0.0
2021,LIMA,SURQUILLO,Junio,0.0
2021,HUAROCHIRI,MATUCANA,Junio,0.0
2021,LIMA,COMAS,Junio,0.0
2021,CAÑETE,CALANGO,Junio,0.0
2021,BARRANCA,PARAMONGA,Junio,0.0
2021,HUAROCHIRI,CALLAHUANCA,Junio,0.0
2021,YAUYOS,AYAVIRI,Junio,0.0
2021,LIMA,PUCUSANA,Junio,0.0
2021,LIMA,SAN MARTIN DE PORRES,Junio,0.0
2021,HUAURA,SAYAN,Junio,0.0
2021,LIMA,SAN JUAN DE MIRAFLORES,Junio,0.0
2021,HUAROCHIRI,SAN BARTOLOME,Junio,0.0
2021,LIMA,VILLA MARIA DEL TRIUNFO,Junio,0.0
2021,LIMA,RIMAC,Junio,0.0
2021,LIMA,PUENTE PIEDRA,Junio,0.0
2021,LIMA,PUNTA HERMOSA,Junio,0.0
2021,HUAROCHIRI,RICARDO PALMA,Junio,0.0
2021,CAÑETE,CERRO AZUL,Junio,0.0
2021,YAUYOS,HUANCAYA,Junio,0.0
2021,HUAROCHIRI,SANTA EULALIA,Junio,0.0
2021,LIMA,INDEPENDENCIA,Junio,0.0
2021,LIMA,SAN LUIS,Junio,0.0
2021,LIMA,SANTA ROSA,Junio,0.0
2021,LIMA,LIMA,Junio,0.0
2021,HUAURA,HUALMAY,Junio,0.0
2021,CAÑETE,MALA,Junio,0.0
2021,LIMA,SAN ISIDRO,Junio,0.0
2021,LIMA,BREÑA,Junio,0.0
2021,OYON,OYON,Junio,0.0
2021,HUAURA,SANTA MARIA,Junio,0.0
2021,LIMA,EL AGUSTINO,Junio,0.0
2021,BARRANCA,BARRANCA,Junio,0.0
2021,CAÑETE,QUILMANA,Junio,0.0
2021,CAÑETE,COAYLLO,Junio,0.0
2021,LIMA,LINCE,Junio,0.0
2021,LIMA,SAN BORJA,Junio,0.0
2021,LIMA,PACHACAMAC,Junio,0.0
2021,CAÑETE,SAN LUIS,Junio,0.0
2021,CAÑETE,PACARAN,Junio,0.0
2021,LIMA,BARRANCO,Junio,0.0
2021,HUARAL,CHANCAY,Junio,0.0
2021,CAÑETE,SANTA CRUZ DE FLORES,Junio,0.0
2021,LIMA,VILLA EL SALVADOR,Junio,0.0
2021,OYON,PACHANGARA,Junio,0.0
2021,CANTA,SANTA ROSA DE QUIVES,Junio,0.0
2021,CAJATAMBO,CAJATAMBO,Junio,0.0
2021,HUAURA,HUAURA,Junio,0.0
2021,LIMA,PUNTA NEGRA,Junio,0.0
2021,LIMA,SANTA ANITA,Junio,0.0
2021,LIMA,LURIN,Junio,0.0
2021,LIMA,SAN BARTOLO,Junio,0.0
2021,LIMA,LA VICTORIA,Junio,0.0
2021,HUARAL,HUARAL,Junio,0.0
2021,HUAURA,HUACHO,Junio,0.0
2021,BARRANCA,PATIVILCA,Junio,0.0
2021,CANTA,CANTA,Junio,0.0
2021,HUAURA,CALETA DE CARQUIN,Junio,0.0
2021,HUAURA,VEGUETA,Junio,0.0
2021,LIMA,SANTIAGO DE SURCO,Junio,0.0
2021,LIMA,JESUS MARIA,Junio,0.0
2021,CALLAO,CALLAO,Julio,0.0
2021,CALLAO,LA PERLA,Julio,0.0
2021,CALLAO,CARMEN DE LA LEGUA REYNOSO,Julio,0.0
2021,CALLAO,MI PERU,Julio,0.0
2021,CALLAO,LA PUNTA,Julio,0.0
2021,CALLAO,BELLAVISTA,Julio,0.0
2021,CALLAO,VENTANILLA,Julio,0.0
2021,CAÑETE,LUNAHUANA,Julio,0.0
2021,HUAROCHIRI,HUAROCHIRI,Julio,0.0
2021,CAÑETE,CHILCA,Julio,0.0
2021,HUARAL,ATAVILLOS ALTO,Julio,0.0
2021,LIMA,LA MOLINA,Julio,0.0
2021,CAÑETE,ASIA,Julio,0.0
2021,LIMA,CHORRILLOS,Julio,0.0
2021,CAÑETE,SAN ANTONIO,Julio,0.0
2021,CAÑETE,SAN VICENTE DE CAÑETE,Julio,0.0
2021,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Julio,0.0
2021,LIMA,MIRAFLORES,Julio,0.0
2021,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Julio,0.0
2021,LIMA,PUEBLO LIBRE,Julio,0.0
2021,HUAROCHIRI,SAN ANTONIO,Julio,0.0
2021,LIMA,LOS OLIVOS,Julio,0.0
2021,LIMA,SAN MIGUEL,Julio,0.0
2021,LIMA,CARABAYLLO,Julio,0.0
2021,BARRANCA,SUPE PUERTO,Julio,0.0
2021,BARRANCA,SUPE,Julio,0.0
2021,HUAROCHIRI,CARAMPOMA,Julio,0.0
2021,LIMA,MAGDALENA DEL MAR,Julio,0.0
2021,LIMA,SAN JUAN DE LURIGANCHO,Julio,0.0
2021,HUARAL,AUCALLAMA,Julio,0.0
2021,LIMA,SURQUILLO,Julio,0.0
2021,HUAROCHIRI,MATUCANA,Julio,0.0
2021,LIMA,COMAS,Julio,0.0
2021,CAÑETE,CALANGO,Julio,0.0
2021,BARRANCA,PARAMONGA,Julio,0.0
2021,HUAROCHIRI,CALLAHUANCA,Julio,0.0
2021,YAUYOS,AYAVIRI,Julio,0.0
2021,LIMA,PUCUSANA,Julio,0.0
2021,LIMA,SAN MARTIN DE PORRES,Julio,0.0
2021,HUAURA,SAYAN,Julio,0.0
2021,LIMA,SAN JUAN DE MIRAFLORES,Julio,0.0
2021,HUAROCHIRI,SAN BARTOLOME,Julio,0.0
2021,LIMA,VILLA MARIA DEL TRIUNFO,Julio,0.0
2021,LIMA,RIMAC,Julio,0.0
2021,LIMA,PUENTE PIEDRA,Julio,0.0
2021,LIMA,PUNTA HERMOSA,Julio,0.0
2021,LIMA,CHACLACAYO,Julio,0.0
2021,HUAROCHIRI,RICARDO PALMA,Julio,0.0
2021,CAÑETE,CERRO AZUL,Julio,0.0
2021,YAUYOS,HUANCAYA,Julio,0.0
2021,HUAROCHIRI,SANTA EULALIA,Julio,0.0
2021,LIMA,INDEPENDENCIA,Julio,0.0
2021,LIMA,SAN LUIS,Julio,0.0
2021,LIMA,ANCON,Julio,0.0
2021,LIMA,SANTA ROSA,Julio,0.0
2021,LIMA,LIMA,Julio,0.0
2021,HUAURA,HUALMAY,Julio,0.0
2021,CAÑETE,MALA,Julio,0.0
2021,LIMA,SAN ISIDRO,Julio,0.0
2021,LIMA,BREÑA,Julio,0.0
2021,OYON,OYON,Julio,0.0
2021,HUAURA,SANTA MARIA,Julio,0.0
2021,LIMA,EL AGUSTINO,Julio,0.0
2021,LIMA,ATE,Julio,0.0
2021,BARRANCA,BARRANCA,Julio,0.0
2021,CAÑETE,QUILMANA,Julio,0.0
2021,LIMA,CIENEGUILLA,Julio,0.0
2021,CAÑETE,COAYLLO,Julio,0.0
2021,LIMA,LINCE,Julio,0.0
2021,LIMA,SAN BORJA,Julio,0.0
2021,CAÑETE,IMPERIAL,Julio,0.0
2021,CAÑETE,NUEVO IMPERIAL,Julio,0.0
2021,LIMA,PACHACAMAC,Julio,0.0
2021,CAÑETE,SAN LUIS,Julio,0.0
2021,CAÑETE,PACARAN,Julio,0.0
2021,LIMA,BARRANCO,Julio,0.0
2021,HUARAL,CHANCAY,Julio,0.0
2021,CAÑETE,SANTA CRUZ DE FLORES,Julio,0.0
2021,LIMA,VILLA EL SALVADOR,Julio,0.0
2021,OYON,PACHANGARA,Julio,0.0
2021,CANTA,SANTA ROSA DE QUIVES,Julio,0.0
2021,CAJATAMBO,CAJATAMBO,Julio,0.0
2021,HUAURA,HUAURA,Julio,0.0
2021,LIMA,PUNTA NEGRA,Julio,0.0
2021,LIMA,SANTA ANITA,Julio,0.0
2021,LIMA,LURIN,Julio,0.0
2021,LIMA,SAN BARTOLO,Julio,0.0
2021,LIMA,LA VICTORIA,Julio,0.0
2021,HUARAL,HUARAL,Julio,0.0
2021,HUAURA,HUACHO,Julio,0.0
2021,BARRANCA,PATIVILCA,Julio,0.0
2021,CANTA,CANTA,Julio,0.0
2021,HUAURA,CALETA DE CARQUIN,Julio,0.0
2021,HUAURA,VEGUETA,Julio,0.0
2021,LIMA,SANTIAGO DE SURCO,Julio,0.0
2021,LIMA,JESUS MARIA,Julio,0.0
2021,CALLAO,CALLAO,Agosto,0.0
2021,CALLAO,LA PERLA,Agosto,0.0
2021,CALLAO,CARMEN DE LA LEGUA REYNOSO,Agosto,0.0
2021,CALLAO,MI PERU,Agosto,0.0
2021,CALLAO,LA PUNTA,Agosto,0.0
2021,CALLAO,BELLAVISTA,Agosto,0.0
2021,CALLAO,VENTANILLA,Agosto,0.0
2021,CAÑETE,LUNAHUANA,Agosto,0.0
2021,HUAROCHIRI,HUAROCHIRI,Agosto,0.0
2021,CAÑETE,CHILCA,Agosto,0.0
2021,HUARAL,ATAVILLOS ALTO,Agosto,0.0
2021,LIMA,LA MOLINA,Agosto,0.0
2021,CAÑETE,ASIA,Agosto,0.0
2021,LIMA,CHORRILLOS,Agosto,0.0
2021,CAÑETE,SAN ANTONIO,Agosto,0.0
2021,CAÑETE,SAN VICENTE DE CAÑETE,Agosto,0.0
2021,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Agosto,0.0
2021,LIMA,MIRAFLORES,Agosto,0.0
2021,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Agosto,0.0
2021,LIMA,PUEBLO LIBRE,Agosto,0.0
2021,HUAROCHIRI,SAN ANTONIO,Agosto,0.0
2021,LIMA,LOS OLIVOS,Agosto,0.0
2021,LIMA,SAN MIGUEL,Agosto,0.0
2021,LIMA,CARABAYLLO,Agosto,0.0
2021,BARRANCA,SUPE PUERTO,Agosto,0.0
2021,BARRANCA,SUPE,Agosto,0.0
2021,HUAROCHIRI,CARAMPOMA,Agosto,0.0
2021,LIMA,MAGDALENA DEL MAR,Agosto,0.0
2021,LIMA,SAN JUAN DE LURIGANCHO,Agosto,0.0
2021,HUARAL,AUCALLAMA,Agosto,0.0
2021,LIMA,SURQUILLO,Agosto,0.0
2021,HUAROCHIRI,MATUCANA,Agosto,0.0
2021,CAÑETE,CALANGO,Agosto,0.0
2021,BARRANCA,PARAMONGA,Agosto,0.0
2021,HUAROCHIRI,CALLAHUANCA,Agosto,0.0
2021,YAUYOS,AYAVIRI,Agosto,0.0
2021,LIMA,PUCUSANA,Agosto,0.0
2021,LIMA,SAN MARTIN DE PORRES,Agosto,0.0
2021,HUAURA,SAYAN,Agosto,0.0
2021,LIMA,SAN JUAN DE MIRAFLORES,Agosto,0.0
2021,HUAROCHIRI,SAN BARTOLOME,Agosto,0.0
2021,LIMA,VILLA MARIA DEL TRIUNFO,Agosto,0.0
2021,LIMA,RIMAC,Agosto,0.0
2021,LIMA,PUENTE PIEDRA,Agosto,0.0
2021,LIMA,PUNTA HERMOSA,Agosto,0.0
2021,LIMA,CHACLACAYO,Agosto,0.0
2021,HUAROCHIRI,RICARDO PALMA,Agosto,0.0
2021,CAÑETE,CERRO AZUL,Agosto,0.0
2021,YAUYOS,HUANCAYA,Agosto,0.0
2021,HUAROCHIRI,SANTA EULALIA,Agosto,0.0
2021,LIMA,INDEPENDENCIA,Agosto,0.0
2021,LIMA,SAN LUIS,Agosto,0.0
