Año,Mes,Semana del mes,Semana,Ubigeo,P129G,P142A,P172C_1,P172C_2,P129B,P172B_1,P172B_2,P172D,P172G,P908_5,P908_6,P908_7,P908_8,P908_9,P910_1,P910_2,P910_3,P910_4
2021,7,3,29,70104,,,,,,,,,,,,,,,,,,
2021,7,3,29,70105,,,,,,,,,,,,,,,,,,
2021,7,3,29,150115,,,,,,,,,,,,,,,,,,
2021,7,3,29,150101,,,,,,,,,,,,,,,,,,
2021,7,3,29,150116,,,,,,,,,,,,,,,,,,
2021,7,3,29,150117,,,,,,,,,,,,,,,,,,
2021,7,3,29,150118,,,,,,,,,,,,,,,,,,
2021,7,3,29,150119,,,,,,,,,,,,,,,,,,
2021,7,3,29,150120,,,,,,,,,,,,,,,,,,
2021,7,3,29,70107,,,,,,,,,,,,,,,,,,
2021,7,3,29,150122,,,,,,,,,,,,,,,,,,
2021,7,3,29,150123,,,,,,,,,,,,,,,,,,
2021,7,3,29,150124,,,,,,,,,,,,,,,,,,
2021,7,3,29,150121,,,,,,,,,,,,,,,,,,
2021,7,3,29,150125,,,,,,,,,,,,,,,,,,
2021,7,3,29,150126,,,,,,,,,,,,,,,,,,
2021,7,3,29,150127,,,,,,,,,,,,,,,,,,
2021,7,3,29,150128,,,,,,,,,,,,,,,,,,
2021,7,3,29,150129,,,,,,,,,,,,,,,,,,
2021,7,3,29,150130,,,,,,,,,,,,,,,,,,
2021,7,3,29,150131,,,,,,,,,,,,,,,,,,
2021,7,3,29,150132,,,,,,,,,,,,,,,,,,
2021,7,3,29,150133,,,,,,,,,,,,,,,,,,
2021,7,3,29,150134,,,,,,,,,,,,,,,,,,
2021,7,3,29,150135,,,,,,,,,,,,,,,,,,
2021,7,3,29,150136,,,,,,,,,,,,,,,,,,
2021,7,3,29,150137,,,,,,,,,,,,,,,,,,
2021,7,3,29,150138,,,,,,,,,,,,,,,,,,
2021,7,3,29,150139,,,,,,,,,,,,,,,,,,
2021,7,3,29,150140,,,,,,,,,,,,,,,,,,
2021,7,3,29,150141,,,,,,,,,,,,,,,,,,
2021,7,3,29,70106,,,,,,,,,,,,,,,,,,
2021,7,3,29,150142,,,,,,,,,,,,,,,,,,
2021,7,3,29,150143,,,,,,,,,,,,,,,,,,
2021,7,4,30,150102,,,,,,,,,,,,,,,,,,
2021,7,4,30,150103,,,,,,,,,,,,,,,,,,
2021,7,4,30,150104,,,,,,,,,,,,,,,,,,
2021,7,4,30,70102,,,,,,,,,,,,,,,,,,
2021,7,4,30,150105,,,,,,,,,,,,,,,,,,
2021,7,4,30,70101,,,,,,,,,,,,,,,,,,
2021,7,4,30,150106,,,,,,,,,,,,,,,,,,
2021,7,4,30,70103,,,,,,,,,,,,,,,,,,
2021,7,4,30,150107,,,,,,,,,,,,,,,,,,
2021,7,4,30,150108,,,,,,,,,,,,,,,,,,
2021,7,4,30,150109,,,,,,,,,,,,,,,,,,
2021,7,4,30,150110,,,,,,,,,,,,,,,,,,
2021,7,4,30,150111,,,,,,,,,,,,,,,,,,
2021,7,4,30,150112,,,,,,,,,,,,,,,,,,
2021,7,4,30,150113,,,,,,,,,,,,,,,,,,
2021,7,4,30,150114,,,,,,,,,,,,,,,,,,
2021,7,4,30,70104,,,,,,,,,,,,,,,,,,
2021,7,4,30,70105,,,,,,,,,,,,,,,,,,
2021,7,4,30,150115,,,,,,,,,,,,,,,,,,
2021,7,4,30,150101,,,,,,,,,,,,,,,,,,
2021,7,4,30,150116,,,,,,,,,,,,,,,,,,
2021,7,4,30,150117,,,,,,,,,,,,,,,,,,
2021,7,4,30,150118,,,,,,,,,,,,,,,,,,
2021,7,4,30,150119,,,,,,,,,,,,,,,,,,
2021,7,4,30,150120,,,,,,,,,,,,,,,,,,
2021,7,4,30,70107,,,,,,,,,,,,,,,,,,
2021,7,4,30,150122,,,,,,,,,,,,,,,,,,
2021,7,4,30,150123,,,,,,,,,,,,,,,,,,
2021,7,4,30,150124,,,,,,,,,,,,,,,,,,
2021,7,4,30,150121,,,,,,,,,,,,,,,,,,
2021,7,4,30,150125,,,,,,,,,,,,,,,,,,
2021,7,4,30,150126,,,,,,,,,,,,,,,,,,
2021,7,4,30,150127,,,,,,,,,,,,,,,,,,
2021,7,4,30,150128,,,,,,,,,,,,,,,,,,
2021,7,4,30,150129,,,,,,,,,,,,,,,,,,
2021,7,4,30,150130,,,,,,,,,,,,,,,,,,
2021,7,4,30,150131,,,,,,,,,,,,,,,,,,
2021,7,4,30,150132,,,,,,,,,,,,,,,,,,
2021,7,4,30,150133,,,,,,,,,,,,,,,,,,
2021,7,4,30,150134,,,,,,,,,,,,,,,,,,
2021,7,4,30,150135,,,,,,,,,,,,,,,,,,
2021,7,4,30,150136,,,,,,,,,,,,,,,,,,
2021,7,4,30,150137,,,,,,,,,,,,,,,,,,
2021,7,4,30,150138,,,,,,,,,,,,,,,,,,
2021,7,4,30,150139,,,,,,,,,,,,,,,,,,
2021,7,4,30,150140,,,,,,,,,,,,,,,,,,
2021,7,4,30,150141,,,,,,,,,,,,,,,,,,
2021,7,4,30,70106,,,,,,,,,,,,,,,,,,
2021,7,4,30,150142,,,,,,,,,,,,,,,,,,
2021,7,4,30,150143,,,,,,,,,,,,,,,,,,
2021,8,1,31,150102,,,,,,,,,,,,,,,,,,
2021,8,1,31,150103,1.0,1.0,3.0,3.0,1.0,0.4375,1.0,0.28125,0.0625,,,,,,,,,
2021,8,1,31,150104,,,,,,,,,,,,,,,,,,
2021,8,1,31,70102,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.3571428571428572,0.2142857142857143,,,,,,,,,
2021,8,1,31,150105,,,,,,,,,,,,,,,,,,
2021,8,1,31,70101,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.3392857142857143,0.125,,,,,,,,,
2021,8,1,31,150106,,,,,,,,,,,,,,,,,,
2021,8,1,31,70103,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.25,0.0,,,,,,,,,
2021,8,1,31,150107,,,,,,,,,,,,,,,,,,
2021,8,1,31,150108,1.0,1.0,3.0,3.0,1.0,0.6153846153846154,1.0,0.7692307692307693,0.1538461538461539,,,,,,,,,
2021,8,1,31,150109,,,,,,,,,,,,,,,,,,
2021,8,1,31,150110,1.0,1.0,,3.0,1.0,0.0,1.0,0.125,0.0,,,,,,,,,
2021,8,1,31,150111,,,,,,,,,,,,,,,,,,
2021,8,1,31,150112,,,,,,,,,,,,,,,,,,
2021,8,1,31,150113,,,,,,,,,,,,,,,,,,
2021,8,1,31,150114,,,,,,,,,,,,,,,,,,
2021,8,1,31,70104,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.1428571428571428,0.1428571428571428,,,,,,,,,
2021,8,1,31,70105,,,,,,,,,,,,,,,,,,
2021,8,1,31,150115,1.0,1.0,3.0,3.0,1.0,0.625,1.0,0.125,0.0,,,,,,,,,
2021,8,1,31,150101,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.6451612903225806,0.1290322580645161,,,,,,,,,
2021,8,1,31,150116,,,,,,,,,,,,,,,,,,
2021,8,1,31,150117,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.375,0.0,,,,,,,,,
2021,8,1,31,150118,1.0,1.0,3.0,3.0,0.9375,0.9375,1.0,0.0625,0.0625,,,,,,,,,
2021,8,1,31,150119,,,,,,,,,,,,,,,,,,
2021,8,1,31,150120,,,,,,,,,,,,,,,,,,
2021,8,1,31,70107,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.125,0.0,,,,,,,,,
2021,8,1,31,150122,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.5714285714285714,0.4285714285714285,,,,,,,,,
2021,8,1,31,150123,1.0,4.0,,3.0,0.0,0.0,1.0,0.25,0.0,,,,,,,,,
2021,8,1,31,150124,,,,,,,,,,,,,,,,,,
2021,8,1,31,150121,1.0,1.0,3.0,3.0,0.875,1.0,1.0,0.25,0.0,,,,,,,,,
2021,8,1,31,150125,1.0,1.0,2.0,3.0,1.0,0.375,1.0,0.5,0.125,,,,,,,,,
2021,8,1,31,150126,,,,,,,,,,,,,,,,,,
2021,8,1,31,150127,,,,,,,,,,,,,,,,,,
2021,8,1,31,150128,,,,,,,,,,,,,,,,,,
2021,8,1,31,150129,,,,,,,,,,,,,,,,,,
2021,8,1,31,150130,1.0,1.0,4.0,4.0,1.0,1.0,1.0,0.6,0.2,,,,,,,,,
2021,8,1,31,150131,,,,,,,,,,,,,,,,,,
2021,8,1,31,150132,1.0,1.0,3.0,3.0,1.0,0.6470588235294118,1.0,0.4705882352941176,0.0,,,,,,,,,
2021,8,1,31,150133,1.0,1.0,3.0,3.0,1.0,0.375,1.0,0.3125,0.0,,,,,,,,,
2021,8,1,31,150134,,,,,,,,,,,,,,,,,,
2021,8,1,31,150135,1.0,1.0,3.0,3.0,1.0,0.5416666666666666,1.0,0.3333333333333333,0.125,,,,,,,,,
2021,8,1,31,150136,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.1428571428571428,0.4285714285714285,,,,,,,,,
2021,8,1,31,150137,,,,,,,,,,,,,,,,,,
2021,8,1,31,150138,,,,,,,,,,,,,,,,,,
2021,8,1,31,150139,,,,,,,,,,,,,,,,,,
2021,8,1,31,150140,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,
2021,8,1,31,150141,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.4285714285714285,0.0,,,,,,,,,
2021,8,1,31,70106,1.0,1.0,3.0,3.0,1.0,0.7088607594936709,1.0,0.5316455696202531,0.1139240506329114,,,,,,,,,
2021,8,1,31,150142,1.0,1.0,,3.0,1.0,0.0,1.0,0.4,0.0,,,,,,,,,
2021,8,1,31,150143,1.0,1.0,,3.0,1.0,0.0,1.0,0.7142857142857143,0.0,,,,,,,,,
2021,8,2,32,150102,,,,,,,,,,,,,,,,,,
2021,8,2,32,150103,,,,,,,,,,,,,,,,,,
2021,8,2,32,150104,,,,,,,,,,,,,,,,,,
2021,8,2,32,70102,,,,,,,,,,,,,,,,,,
2021,8,2,32,150105,,,,,,,,,,,,,,,,,,
2021,8,2,32,70101,,,,,,,,,,,,,,,,,,
2021,8,2,32,150106,,,,,,,,,,,,,,,,,,
2021,8,2,32,70103,,,,,,,,,,,,,,,,,,
2021,8,2,32,150107,,,,,,,,,,,,,,,,,,
2021,8,2,32,150108,,,,,,,,,,,,,,,,,,
2021,8,2,32,150109,,,,,,,,,,,,,,,,,,
2021,8,2,32,150110,,,,,,,,,,,,,,,,,,
2021,8,2,32,150111,,,,,,,,,,,,,,,,,,
2021,8,2,32,150112,,,,,,,,,,,,,,,,,,
2021,8,2,32,150113,,,,,,,,,,,,,,,,,,
2021,8,2,32,150114,,,,,,,,,,,,,,,,,,
2021,8,2,32,70104,,,,,,,,,,,,,,,,,,
2021,8,2,32,70105,,,,,,,,,,,,,,,,,,
2021,8,2,32,150115,,,,,,,,,,,,,,,,,,
2021,8,2,32,150101,,,,,,,,,,,,,,,,,,
2021,8,2,32,150116,,,,,,,,,,,,,,,,,,
2021,8,2,32,150117,,,,,,,,,,,,,,,,,,
2021,8,2,32,150118,,,,,,,,,,,,,,,,,,
2021,8,2,32,150119,,,,,,,,,,,,,,,,,,
2021,8,2,32,150120,,,,,,,,,,,,,,,,,,
2021,8,2,32,70107,,,,,,,,,,,,,,,,,,
2021,8,2,32,150122,,,,,,,,,,,,,,,,,,
2021,8,2,32,150123,,,,,,,,,,,,,,,,,,
2021,8,2,32,150124,,,,,,,,,,,,,,,,,,
2021,8,2,32,150121,,,,,,,,,,,,,,,,,,
2021,8,2,32,150125,,,,,,,,,,,,,,,,,,
2021,8,2,32,150126,,,,,,,,,,,,,,,,,,
2021,8,2,32,150127,,,,,,,,,,,,,,,,,,
2021,8,2,32,150128,,,,,,,,,,,,,,,,,,
2021,8,2,32,150129,,,,,,,,,,,,,,,,,,
2021,8,2,32,150130,,,,,,,,,,,,,,,,,,
2021,8,2,32,150131,,,,,,,,,,,,,,,,,,
2021,8,2,32,150132,,,,,,,,,,,,,,,,,,
2021,8,2,32,150133,,,,,,,,,,,,,,,,,,
2021,8,2,32,150134,,,,,,,,,,,,,,,,,,
2021,8,2,32,150135,,,,,,,,,,,,,,,,,,
2021,8,2,32,150136,,,,,,,,,,,,,,,,,,
2021,8,2,32,150137,,,,,,,,,,,,,,,,,,
2021,8,2,32,150138,,,,,,,,,,,,,,,,,,
2021,8,2,32,150139,,,,,,,,,,,,,,,,,,
2021,8,2,32,150140,,,,,,,,,,,,,,,,,,
2021,8,2,32,150141,,,,,,,,,,,,,,,,,,
2021,8,2,32,70106,,,,,,,,,,,,,,,,,,
2021,8,2,32,150142,,,,,,,,,,,,,,,,,,
2021,8,2,32,150143,,,,,,,,,,,,,,,,,,
2021,8,3,33,150102,,,,,,,,,,,,,,,,,,
2021,8,3,33,150103,,,,,,,,,,,,,,,,,,
2021,8,3,33,150104,,,,,,,,,,,,,,,,,,
2021,8,3,33,70102,,,,,,,,,,,,,,,,,,
2021,8,3,33,150105,,,,,,,,,,,,,,,,,,
2021,8,3,33,70101,,,,,,,,,,,,,,,,,,
2021,8,3,33,150106,,,,,,,,,,,,,,,,,,
2021,8,3,33,70103,,,,,,,,,,,,,,,,,,
2021,8,3,33,150107,,,,,,,,,,,,,,,,,,
2021,8,3,33,150108,,,,,,,,,,,,,,,,,,
2021,8,3,33,150109,,,,,,,,,,,,,,,,,,
2021,8,3,33,150110,,,,,,,,,,,,,,,,,,
2021,8,3,33,150111,,,,,,,,,,,,,,,,,,
2021,8,3,33,150112,,,,,,,,,,,,,,,,,,
2021,8,3,33,150113,,,,,,,,,,,,,,,,,,
2021,8,3,33,150114,,,,,,,,,,,,,,,,,,
2021,8,3,33,70104,,,,,,,,,,,,,,,,,,
2021,8,3,33,70105,,,,,,,,,,,,,,,,,,
2021,8,3,33,150115,,,,,,,,,,,,,,,,,,
2021,8,3,33,150101,,,,,,,,,,,,,,,,,,
2021,8,3,33,150116,,,,,,,,,,,,,,,,,,
2021,8,3,33,150117,,,,,,,,,,,,,,,,,,
2021,8,3,33,150118,,,,,,,,,,,,,,,,,,
2021,8,3,33,150119,,,,,,,,,,,,,,,,,,
2021,8,3,33,150120,,,,,,,,,,,,,,,,,,
2021,8,3,33,70107,,,,,,,,,,,,,,,,,,
2021,8,3,33,150122,,,,,,,,,,,,,,,,,,
2021,8,3,33,150123,,,,,,,,,,,,,,,,,,
2021,8,3,33,150124,,,,,,,,,,,,,,,,,,
2021,8,3,33,150121,,,,,,,,,,,,,,,,,,
2021,8,3,33,150125,,,,,,,,,,,,,,,,,,
2021,8,3,33,150126,,,,,,,,,,,,,,,,,,
2021,8,3,33,150127,,,,,,,,,,,,,,,,,,
2021,8,3,33,150128,,,,,,,,,,,,,,,,,,
2021,8,3,33,150129,,,,,,,,,,,,,,,,,,
2021,8,3,33,150130,,,,,,,,,,,,,,,,,,
2021,8,3,33,150131,,,,,,,,,,,,,,,,,,
2021,8,3,33,150132,,,,,,,,,,,,,,,,,,
2021,8,3,33,150133,,,,,,,,,,,,,,,,,,
2021,8,3,33,150134,,,,,,,,,,,,,,,,,,
2021,8,3,33,150135,,,,,,,,,,,,,,,,,,
2021,8,3,33,150136,,,,,,,,,,,,,,,,,,
2021,8,3,33,150137,,,,,,,,,,,,,,,,,,
2021,8,3,33,150138,,,,,,,,,,,,,,,,,,
2021,8,3,33,150139,,,,,,,,,,,,,,,,,,
2021,8,3,33,150140,,,,,,,,,,,,,,,,,,
2021,8,3,33,150141,,,,,,,,,,,,,,,,,,
2021,8,3,33,70106,,,,,,,,,,,,,,,,,,
2021,8,3,33,150142,,,,,,,,,,,,,,,,,,
2021,8,3,33,150143,,,,,,,,,,,,,,,,,,
2021,8,4,34,150102,,,,,,,,,,,,,,,,,,
2021,8,4,34,150103,,,,,,,,,,,,,,,,,,
2021,8,4,34,150104,,,,,,,,,,,,,,,,,,
2021,8,4,34,70102,,,,,,,,,,,,,,,,,,
2021,8,4,34,150105,,,,,,,,,,,,,,,,,,
2021,8,4,34,70101,,,,,,,,,,,,,,,,,,
2021,8,4,34,150106,,,,,,,,,,,,,,,,,,
2021,8,4,34,70103,,,,,,,,,,,,,,,,,,
2021,8,4,34,150107,,,,,,,,,,,,,,,,,,
2021,8,4,34,150108,,,,,,,,,,,,,,,,,,
2021,8,4,34,150109,,,,,,,,,,,,,,,,,,
2021,8,4,34,150110,,,,,,,,,,,,,,,,,,
2021,8,4,34,150111,,,,,,,,,,,,,,,,,,
2021,8,4,34,150112,,,,,,,,,,,,,,,,,,
2021,8,4,34,150113,,,,,,,,,,,,,,,,,,
2021,8,4,34,150114,,,,,,,,,,,,,,,,,,
2021,8,4,34,70104,,,,,,,,,,,,,,,,,,
2021,8,4,34,70105,,,,,,,,,,,,,,,,,,
2021,8,4,34,150115,,,,,,,,,,,,,,,,,,
2021,8,4,34,150101,,,,,,,,,,,,,,,,,,
2021,8,4,34,150116,,,,,,,,,,,,,,,,,,
2021,8,4,34,150117,,,,,,,,,,,,,,,,,,
2021,8,4,34,150118,,,,,,,,,,,,,,,,,,
2021,8,4,34,150119,,,,,,,,,,,,,,,,,,
2021,8,4,34,150120,,,,,,,,,,,,,,,,,,
2021,8,4,34,70107,,,,,,,,,,,,,,,,,,
2021,8,4,34,150122,,,,,,,,,,,,,,,,,,
2021,8,4,34,150123,,,,,,,,,,,,,,,,,,
2021,8,4,34,150124,,,,,,,,,,,,,,,,,,
2021,8,4,34,150121,,,,,,,,,,,,,,,,,,
2021,8,4,34,150125,,,,,,,,,,,,,,,,,,
2021,8,4,34,150126,,,,,,,,,,,,,,,,,,
2021,8,4,34,150127,,,,,,,,,,,,,,,,,,
2021,8,4,34,150128,,,,,,,,,,,,,,,,,,
2021,8,4,34,150129,,,,,,,,,,,,,,,,,,
2021,8,4,34,150130,,,,,,,,,,,,,,,,,,
2021,8,4,34,150131,,,,,,,,,,,,,,,,,,
2021,8,4,34,150132,,,,,,,,,,,,,,,,,,
2021,8,4,34,150133,,,,,,,,,,,,,,,,,,
2021,8,4,34,150134,,,,,,,,,,,,,,,,,,
2021,8,4,34,150135,,,,,,,,,,,,,,,,,,
2021,8,4,34,150136,,,,,,,,,,,,,,,,,,
2021,8,4,34,150137,,,,,,,,,,,,,,,,,,
2021,8,4,34,150138,,,,,,,,,,,,,,,,,,
2021,8,4,34,150139,,,,,,,,,,,,,,,,,,
2021,8,4,34,150140,,,,,,,,,,,,,,,,,,
2021,8,4,34,150141,,,,,,,,,,,,,,,,,,
2021,8,4,34,70106,,,,,,,,,,,,,,,,,,
2021,8,4,34,150142,,,,,,,,,,,,,,,,,,
2021,8,4,34,150143,,,,,,,,,,,,,,,,,,
2021,8,5,35,150102,,,,,,,,,,,,,,,,,,
2021,8,5,35,150103,,,,,,,,,,,,,,,,,,
2021,8,5,35,150104,,,,,,,,,,,,,,,,,,
2021,8,5,35,70102,,,,,,,,,,,,,,,,,,
2021,8,5,35,150105,,,,,,,,,,,,,,,,,,
2021,8,5,35,70101,,,,,,,,,,,,,,,,,,
2021,8,5,35,150106,,,,,,,,,,,,,,,,,,
2021,8,5,35,70103,,,,,,,,,,,,,,,,,,
2021,8,5,35,150107,,,,,,,,,,,,,,,,,,
2021,8,5,35,150108,,,,,,,,,,,,,,,,,,
2021,8,5,35,150109,,,,,,,,,,,,,,,,,,
2021,8,5,35,150110,,,,,,,,,,,,,,,,,,
2021,8,5,35,150111,,,,,,,,,,,,,,,,,,
2021,8,5,35,150112,,,,,,,,,,,,,,,,,,
2021,8,5,35,150113,,,,,,,,,,,,,,,,,,
2021,8,5,35,150114,,,,,,,,,,,,,,,,,,
2021,8,5,35,70104,,,,,,,,,,,,,,,,,,
2021,8,5,35,70105,,,,,,,,,,,,,,,,,,
2021,8,5,35,150115,,,,,,,,,,,,,,,,,,
2021,8,5,35,150101,,,,,,,,,,,,,,,,,,
2021,8,5,35,150116,,,,,,,,,,,,,,,,,,
2021,8,5,35,150117,,,,,,,,,,,,,,,,,,
2021,8,5,35,150118,,,,,,,,,,,,,,,,,,
2021,8,5,35,150119,,,,,,,,,,,,,,,,,,
2021,8,5,35,150120,,,,,,,,,,,,,,,,,,
2021,8,5,35,70107,,,,,,,,,,,,,,,,,,
2021,8,5,35,150122,,,,,,,,,,,,,,,,,,
2021,8,5,35,150123,,,,,,,,,,,,,,,,,,
2021,8,5,35,150124,,,,,,,,,,,,,,,,,,
2021,8,5,35,150121,,,,,,,,,,,,,,,,,,
2021,8,5,35,150125,,,,,,,,,,,,,,,,,,
2021,8,5,35,150126,,,,,,,,,,,,,,,,,,
2021,8,5,35,150127,,,,,,,,,,,,,,,,,,
2021,8,5,35,150128,,,,,,,,,,,,,,,,,,
2021,8,5,35,150129,,,,,,,,,,,,,,,,,,
2021,8,5,35,150130,,,,,,,,,,,,,,,,,,
2021,8,5,35,150131,,,,,,,,,,,,,,,,,,
2021,8,5,35,150132,,,,,,,,,,,,,,,,,,
2021,8,5,35,150133,,,,,,,,,,,,,,,,,,
2021,8,5,35,150134,,,,,,,,,,,,,,,,,,
2021,8,5,35,150135,,,,,,,,,,,,,,,,,,
2021,8,5,35,150136,,,,,,,,,,,,,,,,,,
2021,8,5,35,150137,,,,,,,,,,,,,,,,,,
2021,8,5,35,150138,,,,,,,,,,,,,,,,,,
2021,8,5,35,150139,,,,,,,,,,,,,,,,,,
2021,8,5,35,150140,,,,,,,,,,,,,,,,,,
2021,8,5,35,150141,,,,,,,,,,,,,,,,,,
2021,8,5,35,70106,,,,,,,,,,,,,,,,,,
2021,8,5,35,150142,,,,,,,,,,,,,,,,,,
2021,8,5,35,150143,,,,,,,,,,,,,,,,,,
2021,9,1,36,150102,,,,,,,,,,,,,,,,,,
2021,9,1,36,150103,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.3846153846153846,0.1538461538461539,1.0,0.0,0.3076923076923077,0.6923076923076923,0.3076923076923077,0.0,0.3076923076923077,0.0,0.1538461538461539
2021,9,1,36,150104,,,,,,,,,,,,,,,,,,
2021,9,1,36,70102,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1428571428571428,0.2857142857142857,0.0,0.0,0.0
2021,9,1,36,150105,,,,,,,,,,,,,,,,,,
2021,9,1,36,70101,1.0,1.0,3.0,3.0,1.0,0.9850746268656716,1.0,0.2835820895522388,0.1044776119402985,0.9848484848484849,0.01515151515151515,0.07575757575757576,0.9696969696969697,0.0303030303030303,0.09090909090909091,0.04545454545454546,0.0,0.0
2021,9,1,36,150106,1.0,1.0,3.0,3.0,1.0,0.4666666666666667,1.0,0.4666666666666667,0.2666666666666667,0.9285714285714286,0.0,0.7142857142857143,0.3571428571428572,0.0,0.1428571428571428,0.2857142857142857,0.0,0.0
2021,9,1,36,70103,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.1666666666666667,0.1666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,9,1,36,150107,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.1,0.0,0.9,0.1,0.0,1.0,0.0,0.0,0.1,0.0,0.5
2021,9,1,36,150108,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.1666666666666667,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,9,1,36,150109,,,,,,,,,,,,,,,,,,
2021,9,1,36,150110,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.4285714285714285,0.2857142857142857,1.0,0.0,0.0,1.0,0.07692307692307693,0.2307692307692308,0.0,0.0,0.0
2021,9,1,36,150111,,,,,,,,,,,,,,,,,,
2021,9,1,36,150112,1.0,1.0,3.0,3.0,1.0,0.8823529411764706,1.0,0.3529411764705883,0.1176470588235294,1.0,0.0625,0.25,0.8125,0.4375,0.1875,0.0,0.0625,0.125
2021,9,1,36,150113,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.6,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,9,1,36,150114,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,9,1,36,70104,1.0,1.0,3.0,3.0,1.0,0.9130434782608695,0.9565217391304348,0.2173913043478261,0.04347826086956522,1.0,0.0,0.0,1.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0
2021,9,1,36,70105,,,,,,,,,,,,,,,,,,
2021,9,1,36,150115,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.05,1.0,0.35,0.0,0.0,0.0,0.0
2021,9,1,36,150101,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.2857142857142857,0.1428571428571428,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,9,1,36,150116,,,,,,,,,,,,,,,,,,
2021,9,1,36,150117,1.0,1.0,,3.0,1.0,0.0,1.0,0.7142857142857143,0.0,1.0,0.1428571428571428,0.0,1.0,0.1428571428571428,0.0,0.0,0.0,0.0
2021,9,1,36,150118,,,,,,,,,,,,,,,,,,
2021,9,1,36,150119,,,,,,,,,,,,,,,,,,
2021,9,1,36,150120,,,,,,,,,,,,,,,,,,
2021,9,1,36,70107,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
2021,9,1,36,150122,,,,,,,,,,,,,,,,,,
2021,9,1,36,150123,,,,,,,,,,,,,,,,,,
2021,9,1,36,150124,,,,,,,,,,,,,,,,,,
2021,9,1,36,150121,,,,,,,,,,,,,,,,,,
2021,9,1,36,150125,,,,,,,,,,,,,,,,,,
2021,9,1,36,150126,,,,,,,,,,,,,,,,,,
2021,9,1,36,150127,,,,,,,,,,,,,,,,,,
2021,9,1,36,150128,1.0,1.0,2.0,2.0,1.0,0.2380952380952381,0.9047619047619048,0.5238095238095238,0.04761904761904762,0.5238095238095238,0.0,0.5714285714285714,0.6666666666666666,0.7142857142857143,0.04761904761904762,0.1428571428571428,0.1428571428571428,0.4761904761904762
2021,9,1,36,150129,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0
2021,9,1,36,150130,1.0,1.0,3.0,3.0,1.0,0.75,1.0,0.5,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,9,1,36,150131,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.8571428571428571,0.4285714285714285,1.0,0.0,0.0,1.0,0.8,0.0,0.2,0.0,0.0
2021,9,1,36,150132,1.0,1.0,2.0,3.0,1.0,0.2682926829268293,0.975609756097561,0.5853658536585366,0.1463414634146341,0.5897435897435898,0.05128205128205128,0.6153846153846154,0.5641025641025641,0.1794871794871795,0.1794871794871795,0.1538461538461539,0.02564102564102564,0.282051282051282
2021,9,1,36,150133,,,,,,,,,,,,,,,,,,
2021,9,1,36,150134,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,9,1,36,150135,1.0,1.0,,3.0,1.0,0.0,1.0,0.1666666666666667,0.08333333333333333,1.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.09090909090909091,0.0,0.0
2021,9,1,36,150136,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.75,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,9,1,36,150137,,,,,,,,,,,,,,,,,,
2021,9,1,36,150138,,,,,,,,,,,,,,,,,,
