Año,Semana,Ubigeo,P129G,P142A,P172C_1,P172C_2,P129B,P172B_1,P172B_2,P172D,P172G,P908_5,P908_6,P908_7,P908_8,P908_9,P910_1,P910_2,P910_3,P910_4
2021,36,150133,1,1,3,3,1.0,0.7022736466915245,0.997204223973512,0.35039308072670666,0.13274264833874413,0.9813201667260109,0.03257860528735539,0.14587836406018223,0.9515325583507401,0.21045165574954575,0.0588573866609581,0.0275937108475301,0.0042256849881742815,0.04160235604614895
2021,36,150134,1,1,3,3,1.0,1.0,1.0,0.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,36,150135,1,1,3,3,1.0,0.0,1.0,0.1666666666666667,0.08333333333333333,1.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.09090909090909091,0.0,0.0
2021,36,150136,1,1,3,3,1.0,1.0,1.0,0.75,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,36,150137,1,1,3,3,1.0,0.890782290670645,0.9968610074481384,0.34084708560450977,0.11431036165674666,0.986508142509028,0.022068558090993166,0.11096872824145552,0.9638603820422,0.17019077659050216,0.0588573866609581,0.026159811413630656,0.004727961794666895,0.032718958741699014
2021,36,150138,1,1,3,3,1.0,0.6886113564514583,0.9962764338554851,0.35828777387864297,0.1342027057406365,0.950630477627231,0.030609324568074674,0.2513329095147277,0.912627145581691,0.27900035585401356,0.0588573866609581,0.03965966493652932,0.005829039460961953,0.0646718238590378
2021,36,150139,1,1,3,3,1.0,0.8341253512816256,0.9924756832366313,0.3758873936859965,0.11904372937218835,0.965614418628291,0.019824175228465416,0.11717434081070445,0.8095579168306438,0.09715185685777619,0.0588573866609581,0.04556713455022892,0.0032568236159928312,0.027599093404781182
2021,36,150140,1,1,3,3,1.0,1.0,1.0,1.0,0.1666666666666667,1.0,0.25,0.0,1.0,0.75,0.0,0.0,0.0,0.25
2021,36,150141,1,1,3,3,1.0,0.9378945537534878,0.9968067755016712,0.3174598477320163,0.17053520790190244,0.99390281135411,0.0205717359695804,0.03664335664335664,0.9794508521781248,0.1731161146718717,0.0588573866609581,0.02123482874838825,0.004521370140706819,0.027319447434292966
2021,36,70106,1,1,3,3,1.0,0.8,1.0,0.4666666666666667,0.1111111111111111,0.6,0.02222222222222222,0.7333333333333333,0.2888888888888889,0.1111111111111111,0.1555555555555556,0.08888888888888889,0.0,0.1333333333333333
2021,36,150142,1,1,2,3,1.0,0.6666666666666666,1.0,0.4666666666666667,0.06666666666666667,0.7142857142857143,0.0,1.0,0.5714285714285714,0.1428571428571428,0.3571428571428572,0.0,0.0,0.0
2021,36,150143,1,1,2,2,1.0,0.48,0.96,0.32,0.12,0.5416666666666666,0.04166666666666666,0.9166666666666666,0.4583333333333333,0.5416666666666666,0.0,0.0,0.04166666666666666,0.04166666666666666
2021,40,150102,1,1,3,3,1.0,0.9172390572390572,0.9819254262841586,0.4535295383011735,0.17636226518975903,0.8868431247312637,0.04888990130784182,0.4462905570803353,0.6071347890296781,0.4904212451244538,0.1000702249026486,0.06901857631641789,0.01206625673228157,0.10296514971338655
2021,40,150103,1,1,3,3,1.0,1.0,1.0,0.4705882352941176,0.4117647058823529,0.8235294117647058,0.0,0.8823529411764706,0.7058823529411765,0.5294117647058824,0.1176470588235294,0.1764705882352941,0.0,0.3529411764705883
2021,40,150104,1,1,3,3,1.0,1.0,1.0,0.2857142857142857,0.4285714285714285,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,40,70102,1,1,3,3,1.0,1.0,1.0,0.6,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
2021,40,150105,1,1,3,3,1.0,0.9172390572390572,0.9908446429581745,0.3335177241391438,0.17636226518975903,0.9345871123412106,0.03213386650998191,0.09677344877344876,0.8896025122418565,0.09595959595959595,0.0632814519203442,0.02571264063184579,0.004862062550492577,0.02983124332236711
2021,40,70101,1,1,3,3,1.0,1.0,1.0,0.3278688524590164,0.1311475409836066,0.819672131147541,0.08196721311475409,0.2131147540983606,0.8688524590163934,0.0,0.1147540983606557,0.01639344262295082,0.0,0.0
2021,40,150106,3,5,3,3,1.0,1.0,1.0,0.75,0.125,0.875,0.0,1.0,0.0,0.75,0.375,0.0,0.0,0.375
2021,40,70103,1,1,3,3,1.0,0.9172390572390572,0.98897793504643,0.3532349627368873,0.17636226518975903,0.9389110237239455,0.05169444787347156,0.06403318903318903,0.8964206940600383,0.2108946608946609,0.07943015328493981,0.03300725834665538,0.0039935142715234045,0.0291712897589234
2021,40,150107,1,1,2,3,1.0,1.0,1.0,0.4444444444444444,0.1111111111111111,1.0,0.1111111111111111,0.5555555555555556,1.0,0.7777777777777778,0.0,0.0,0.0,0.5555555555555556
2021,40,150108,1,1,3,3,1.0,0.9172390572390572,0.9896999276965294,0.385849470967041,0.17636226518975903,0.8941569086651053,0.03365723244238322,0.299183794561808,0.8661602566510956,0.14283807220705616,0.05922031183430879,0.025733218751512365,0.003918204799816802,0.03816086062645524
2021,40,150109,1,1,3,3,1.0,0.9172390572390572,0.988852251384507,0.396841447514818,0.17636226518975903,0.9169132571061214,0.040638027031634646,0.5272965967922574,0.8451751270266217,0.4838806416400001,0.07309494834165968,0.06993796009537163,0.00809885582507197,0.08486907186352484
2021,40,150110,1,1,2,3,1.0,1.0,1.0,0.125,0.375,0.875,0.0,0.125,0.875,0.0,0.0,0.0,0.0,0.0
2021,40,150111,1,1,3,3,1.0,0.5714285714285714,0.7142857142857143,0.4285714285714285,0.1428571428571428,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
2021,40,150112,1,1,2,3,1.0,0.5333333333333333,1.0,0.5333333333333333,0.06666666666666667,0.8,0.0,0.3333333333333333,0.7333333333333333,0.6666666666666666,0.0,0.0,0.0,0.2
2021,40,150113,1,1,3,3,1.0,0.9172390572390572,0.9905561534402784,0.3318537419313423,0.17636226518975903,0.9345871123412106,0.030262459818802174,0.10485425685425685,0.919147966787311,0.06868686868686869,0.060446937842255744,0.026084043908178017,0.003311359831702422,0.02696941295892935
2021,40,150114,1,1,3,3,1.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,40,70104,1,1,3,3,1.0,1.0,1.0,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,40,70105,1,1,3,3,1.0,0.9172390572390572,0.990792019357399,0.3563747610943289,0.17636226518975903,0.9282245404868356,0.05490793618744804,0.11551077701897375,0.887274184831562,0.21064491064491064,0.07453081782184284,0.037358153091979325,0.003854204714784168,0.03152181620181482
2021,40,150115,1,1,3,3,1.0,0.9172390572390572,0.9874533839483913,0.3500586002830173,0.17636226518975903,0.9457992335533318,0.029350264510067718,0.06176046176046175,0.9727272727272728,0.03362193362193362,0.04546929257517505,0.02203206330625811,0.003311359831702422,0.01551075335344503
2021,40,150101,1,1,3,3,1.0,1.0,1.0,0.375,0.125,0.75,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0
2021,40,150116,1,1,3,3,1.0,0.9172390572390572,0.9901961893686937,0.34736198121200806,0.17636226518975903,0.9457992335533318,0.03494069981456718,0.06984126984126983,0.9493427719821163,0.19271284271284272,0.06805505387015141,0.025635937412644944,0.0039935142715234045,0.030497514970539506
2021,40,150117,1,1,3,3,1.0,0.9172390572390572,0.9905977232095863,0.3878372633341668,0.17636226518975903,0.8868081921293107,0.035649476735520505,0.1676457094817751,0.8588498415759747,0.12237368810630843,0.07013825549850822,0.028354618410370763,0.0032738022538123324,0.04165942458201302
2021,40,150118,1,1,3,3,1.0,0.9172390572390572,0.9887180832997516,0.4091234406796227,0.17636226518975903,0.9137047009563886,0.040806895030288094,0.563320772980368,0.7949847067108398,0.5382319053495527,0.09173053280996707,0.07757641271931345,0.014972015222198778,0.13732329296910262
2021,40,150119,1,1,3,3,1.0,0.9172390572390572,0.9889613360396702,0.41925980717457706,0.17636226518975903,0.912798006236772,0.03780127732832076,0.6795238813474109,0.802901126517327,0.5697561096063772,0.08450435952331865,0.07376563883529123,0.015069537136346794,0.10895314576748988
2021,40,150120,1,1,3,3,1.0,0.9172390572390572,0.9905561534402784,0.3222001460717334,0.17636226518975903,0.9345871123412106,0.02993636433795155,0.10485425685425685,0.919147966787311,0.09595959595959595,0.06025562355344646,0.025967792611524737,0.003900743876173944,0.026887982846588963
2021,40,70107,1,1,3,3,1.0,1.0,1.0,0.5,0.125,1.0,0.125,0.0,0.875,0.75,0.0,0.0,0.0,0.0
2021,40,150122,1,1,3,3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,40,150123,1,1,3,3,1.0,1.0,1.0,0.75,0.375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021,40,150124,1,1,3,3,1.0,0.9172390572390572,0.9902805613798566,0.4241204157413848,0.17636226518975903,0.9165508480590447,0.03881043255676532,0.48990205444400253,0.8983446213060486,0.5634590142477844,0.07356469030552663,0.04358623799418327,0.010099618340069182,0.08904502091780142
2021,40,150121,1,1,3,3,1.0,0.9172390572390572,0.9907797182263794,0.3279563797890808,0.17636226518975903,0.9345871123412106,0.029850345777388248,0.10485425685425685,0.910057057696402,0.06868686868686869,0.057722076641641466,0.0262573743108583,0.003311359831702422,0.02723388768003763
2021,40,150125,1,1,3,3,1.0,1.0,1.0,0.4705882352941176,0.1176470588235294,0.625,0.1875,0.625,0.375,0.3125,0.0625,0.0,0.0,0.1875
2021,40,150126,1,1,3,3,1.0,0.9172390572390572,0.9892133073363978,0.4051779749360197,0.17636226518975903,0.9160065623865047,0.0392032242001871,0.6330124799661927,0.8225535329344393,0.5251333434836111,0.07227042804915773,0.07120834539297387,0.006370198610344382,0.08940508069466466
2021,40,150127,1,1,3,3,1.0,0.9172390572390572,0.9892557014422432,0.4131201438203922,0.17636226518975903,0.9160065623865047,0.0393145233181898,0.6330124799661927,0.8225535329344393,0.5411333434836111,0.08193161630406975,0.07200447815310976,0.013228424207069689,0.08680781408801261
2021,40,150128,1,1,3,3,1.0,0.9172390572390572,0.991315954448155,0.3759788254011983,0.17636226518975903,0.9280322358451576,0.03192237320531163,0.13497691197691197,0.9257426016606345,0.08816738816738816,0.0648052035461221,0.028089138787785708,0.0032738022538123324,0.027283572271063868
2021,40,150129,1,1,3,2,1.0,1.0,1.0,0.25,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021,40,150130,1,1,3,3,1.0,0.9172390572390572,0.9902625727717806,0.3698066034820614,0.17636226518975903,0.945071960826059,0.027660453109923634,0.0759018759018759,0.9584336810730253,0.09032533123442213,0.056251320277772195,0.02513345058325502,0.003311359831702422,0.026762374669985645
2021,40,150131,1,1,3,3,1.0,1.0,1.0,0.4,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,40,150132,1,1,3,3,1.0,0.4285714285714285,1.0,0.5,0.3571428571428572,1.0,0.0,0.0,1.0,0.07142857142857142,0.2142857142857143,0.2142857142857143,0.0,0.2142857142857143
2021,40,150133,1,1,2,3,1.0,1.0,1.0,0.6428571428571429,0.0,0.6666666666666666,0.0,0.75,0.6666666666666666,0.75,0.0,0.0,0.0,0.0
2021,40,150134,1,1,3,3,1.0,0.9172390572390572,0.9885567162448786,0.3346566667876838,0.17636226518975903,0.9457992335533318,0.027139705485361605,0.06176046176046175,0.9522727272727273,0.08577987668896761,0.06207698214763955,0.024693341961315642,0.003311359831702422,0.026695551176743118
2021,40,150135,1,1,2,3,1.0,1.0,1.0,0.3076923076923077,0.1538461538461539,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,40,150136,1,1,3,3,1.0,1.0,1.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,40,150137,1,1,3,3,1.0,1.0,1.0,0.5,0.375,1.0,0.0,0.0,1.0,0.25,0.0625,0.0625,0.0,0.0
2021,40,150138,1,1,3,3,1.0,0.9172390572390572,0.9899455659724483,0.4082684171723551,0.17636226518975903,0.9525697963238947,0.0399892628428631,0.3595377302436127,0.9332526435313321,0.45932144979203815,0.06542963996146746,0.030006982418353628,0.00407800382523628,0.043896923387317495
2021,40,150139,1,1,3,3,1.0,0.9172390572390572,0.9884091161139495,0.47033858985520516,0.17636226518975903,0.8770248385494288,0.041075459028212934,0.20258683393109622,0.7384337725919212,0.25418900024514995,0.08189606815031826,0.03560482846739237,0.00319915599422606,0.04329126168958182
2021,40,150140,1,1,3,3,1.0,0.9090909090909091,1.0,0.7272727272727273,0.6363636363636364,1.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0
2021,40,150141,1,1,3,3,1.0,0.9172390572390572,0.9908072951476204,0.34121653446769024,0.17636226518975903,0.9442061599602581,0.028814275694755972,0.06984126984126983,0.9374336810730253,0.06868686868686869,0.05880609082507835,0.024278677935274877,0.003311359831702422,0.026091369846152946
2021,40,70106,1,1,3,3,1.0,0.8636363636363636,1.0,0.6060606060606061,0.1212121212121212,0.6,0.01538461538461539,0.676923076923077,0.3384615384615385,0.3076923076923077,0.1846153846153846,0.01538461538461539,0.03076923076923077,0.09230769230769231
2021,40,150142,1,1,2,3,1.0,0.6,1.0,0.48,0.04,0.76,0.0,0.64,0.72,0.12,0.08,0.08,0.0,0.0
2021,40,150143,1,1,2,3,1.0,1.0,1.0,0.375,0.0,0.5,0.0,0.5,0.375,0.25,0.0,0.0,0.3125,0.3125
2021,44,150102,1,1,2,3,1.0,0.6725741498697011,0.9879179365669338,0.4785134669814816,0.08661929020589385,0.8972408171538606,0.019096318300477092,0.29483179139700894,0.747599212381821,0.145198588887221,0.10062806591147055,0.08303655040611564,0.006642325302245272,0.07610336239453375
2021,44,150103,1,1,2,3,1.0,1.0,1.0,0.3043478260869565,0.2173913043478261,0.9565217391304348,0.04347826086956522,0.391304347826087,0.8260869565217391,0.0,0.1304347826086956,0.08695652173913043,0.0,0.0
2021,44,150104,1,1,2,3,1.0,0.9194686014213622,0.9960861573256201,0.3849494436931619,0.1607740378421726,1.0,0.019096318300477092,0.034999999999999996,0.9885123966942149,0.0737332430202389,0.10062806591147055,0.019546113306982874,0.012580309226735727,0.03607507774143136
2021,44,70102,1,1,3,3,1.0,1.0,1.0,0.3125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,44,150105,1,1,2,3,1.0,0.9234640421199888,0.9939051439748231,0.39649390969545534,0.1666294310212412,1.0,0.019096318300477092,0.03545454545454545,0.994090909090909,0.07227936440726938,0.10062806591147055,0.03760794278185582,0.007927762860902644,0.06249959697038582
2021,44,70101,1,1,3,3,1.0,0.96,0.96,0.3333333333333333,0.1333333333333333,0.96,0.01333333333333333,0.09333333333333334,0.9333333333333333,0.0,0.2,0.09333333333333334,0.0,0.02666666666666667
2021,44,150106,1,1,1,3,1.0,0.3571428571428572,1.0,0.8571428571428571,0.0,0.5714285714285714,0.07142857142857142,0.5,0.5714285714285714,0.0,0.07142857142857142,0.2142857142857143,0.0,0.2142857142857143
2021,44,70103,1,1,3,3,1.0,1.0,1.0,0.4375,0.125,1.0,0.1333333333333333,0.1333333333333333,1.0,0.3333333333333333,0.1333333333333333,0.0,0.0,0.0
2021,44,150107,1,1,2,3,1.0,0.6469109265872771,0.9956044154032834,0.3907976090346102,0.12409597116891725,0.9822051571616788,0.019096318300477092,0.09232674571805007,0.9489455537874508,0.09479759647977778,0.10062806591147055,0.026667325428194995,0.022741631490330715,0.02977132775530412
2021,44,150108,1,1,2,3,1.0,0.6647291727783825,0.9953642176515403,0.3986145539944123,0.14049496095909378,1.0,0.019096318300477092,0.024575757575757574,0.9818732782369145,0.08107861198919811,0.10062806591147055,0.009849143610013175,0.017711983108409605,0.022510281636862525
2021,44,150109,1,1,3,3,1.0,1.0,1.0,0.125,0.25,0.875,0.125,0.625,0.5,0.0,0.0,0.0,0.0,0.0
2021,44,150110,1,1,3,3,1.0,0.0,1.0,0.6666666666666666,0.1666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,44,150111,1,1,2,3,1.0,0.756122996716424,0.9935738100786324,0.4063556537880248,0.16536368825805112,0.9987878787878788,0.019096318300477092,0.03212121212121212,0.9765082644628097,0.06145512937086329,0.10062806591147055,0.027546113306982874,0.007432124078550576,0.03192264250066967
2021,44,150112,1,1,2,3,1.0,1.0,1.0,0.375,0.0625,1.0,0.0,0.375,0.9375,0.0625,0.0625,0.0625,0.0625,0.3125
2021,44,150113,1,1,3,3,1.0,0.9303024535331128,0.9961385224702373,0.3696790128174938,0.17754487636111718,1.0,0.019096318300477092,0.02818181818181818,0.994090909090909,0.0676539435318485,0.10062806591147055,0.019546113306982874,0.007927762860902644,0.028101256733194767
2021,44,150114,1,1,2,3,1.0,0.6724579583143904,0.9964398875479913,0.39543582795854343,0.10744498252799825,0.9749324298889513,0.019096318300477092,0.07926613965744402,0.9526566055815064,0.08792574592536145,0.10062806591147055,0.027556653491436097,0.022741631490330715,0.025835278955618955
2021,44,70104,1,1,2,3,1.0,1.0,1.0,0.0,0.2857142857142857,1.0,0.0,0.0,1.0,0.0,0.4285714285714285,0.2857142857142857,0.0,0.2857142857142857
2021,44,70105,1,1,2,3,1.0,0.9064893577042447,0.9931386054722091,0.38515245724963626,0.13617993529438335,0.9883636363636363,0.019096318300477092,0.08975757575757574,0.953030303030303,0.12137559686269529,0.10062806591147055,0.05569235836627139,0.007927762860902644,0.06940494982990215
2021,44,150115,1,1,2,3,1.0,1.0,1.0,0.375,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,44,150101,1,1,3,3,1.0,1.0,1.0,0.3333333333333333,0.2666666666666667,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.0
2021,44,150116,1,1,2,3,1.0,0.9278345681404213,0.9943910693462479,0.40311208419406463,0.1613471221926779,1.0,0.019096318300477092,0.030606060606060602,0.994090909090909,0.0676539435318485,0.10062806591147055,0.04280274797666101,0.007432124078550576,0.0661332959794095
2021,44,150117,1,1,2,3,1.0,1.0,0.95,0.55,0.3,1.0,0.0,0.0,1.0,0.3684210526315789,0.1052631578947368,0.0,0.0,0.0
2021,44,150118,1,1,2,3,1.0,0.6552813322124412,0.9943772360521385,0.4711119435518785,0.08948754800028798,0.9068442427138078,0.019096318300477092,0.31734982408895457,0.7647079007948574,0.11485516612210477,0.10062806591147055,0.06519038932082409,0.021286225011704425,0.06973967403426923
2021,44,150119,1,1,2,3,1.0,0.6650540651457912,0.9939623865049165,0.4238139805590397,0.08114779130636464,0.9200523679219331,0.019096318300477092,0.29212638086551135,0.763557404387444,0.12545842724495324,0.10062806591147055,0.059079058622536866,0.031566084041563455,0.13741995545318703
2021,44,150120,1,1,2,3,1.0,0.9388915880384634,0.9942807120286271,0.3847989367208382,0.16304259898202822,1.0,0.019096318300477092,0.029878787878787873,0.994090909090909,0.0676539435318485,0.10062806591147055,0.04280274797666101,0.007927762860902644,0.06249959697038582
2021,44,70107,1,1,2,3,1.0,0.8523569725222658,0.9944692598122248,0.44442659784647587,0.13206021608079063,0.9852467532467531,0.019096318300477092,0.09983116883116881,0.9565692640692642,0.12512404876568842,0.10062806591147055,0.03955693581780537,0.007927762860902644,0.07334099862958732
2021,44,150122,1,1,2,3,1.0,0.8923755619991759,0.9957832947076587,0.4016819095598269,0.15458527521590998,1.0,0.019096318300477092,0.022878787878787877,0.9857988980716252,0.06881096832523693,0.10062806591147055,0.019546113306982874,0.007432124078550576,0.023612519256145603
2021,44,150123,1,1,2,3,1.0,0.6508204993516377,0.994507353262655,0.4194210250297205,0.08114779130636464,0.9200523679219331,0.019096318300477092,0.29212638086551135,0.7624210407510804,0.12545842724495324,0.10062806591147055,0.059079058622536866,0.02643441015988958,0.12067730921054076
2021,44,150124,1,1,2,3,1.0,0.6354787287844197,0.9949163579080433,0.42866043651209745,0.09333185673640691,0.9809930359495577,0.019096318300477092,0.1142292490118577,0.9303780606745031,0.11231935798088397,0.10062806591147055,0.024190635451505023,0.03193368943238866,0.09996732262743538
2021,44,150121,1,1,3,3,1.0,1.0,1.0,0.1428571428571428,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,44,150125,1,1,2,3,1.0,1.0,1.0,0.4285714285714285,0.0,0.8571428571428571,0.0,0.4285714285714285,0.7142857142857143,0.4285714285714285,0.0,0.0,0.0,0.0
2021,44,150126,1,1,2,3,1.0,0.6463228588543589,0.9951086317991528,0.41972964838923327,0.08300590269980211,0.9442705120965992,0.019096318300477092,0.2428707813925206,0.8173571751042108,0.12077633850036447,0.10062806591147055,0.05043686024120806,0.031566084041563455,0.13418910297233455
2021,44,150127,1,1,2,3,1.0,0.6463228588543589,0.9951510259049982,0.41972964838923327,0.08300590269980211,0.9442705120965992,0.019096318300477092,0.2428707813925206,0.8173571751042108,0.12077633850036447,0.10062806591147055,0.05043686024120806,0.031566084041563455,0.13418910297233455
2021,44,150128,1,1,2,3,1.0,0.8752011131271568,0.9961699936012384,0.4189609139827589,0.16450930789057785,1.0,0.019096318300477092,0.026999999999999996,0.9901652892561983,0.06668192742660872,0.10062806591147055,0.031515810276679844,0.007432124078550576,0.05367073749412376
2021,44,150129,1,1,2,3,1.0,0.6515966229788213,0.9946804380319271,0.4369112815952407,0.08634994162613917,0.9610223978919631,0.019096318300477092,0.1279845661584792,0.890152841229916,0.12077633850036447,0.10062806591147055,0.027148728083510692,0.03193368943238866,0.1014988346759929
2021,44,150130,1,1,2,3,1.0,0.883517130036318,0.9961643218638672,0.4054037958885855,0.1676060634447845,1.0,0.019096318300477092,0.01606060606060606,0.9826308539944902,0.06525134612925111,0.10062806591147055,0.029243083003952567,0.007432124078550576,0.033144864722891895
2021,44,150131,1,1,2,3,1.0,0.893942117384451,0.9957832947076587,0.40475320694930605,0.17079866266776908,1.0,0.019096318300477092,0.022878787878787877,0.989724517906336,0.0676539435318485,0.10062806591147055,0.019546113306982874,0.007432124078550576,0.023612519256145603
2021,44,150132,1,1,2,3,1.0,0.6,1.0,0.575,0.0,0.5897435897435898,0.0,0.6153846153846154,0.4102564102564102,0.5897435897435898,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.4615384615384616
2021,44,150133,1,1,2,3,1.0,0.9375,1.0,0.3125,0.0625,1.0,0.0,0.375,0.9375,0.1875,0.125,0.0,0.0,0.0
2021,44,150134,1,1,2,3,1.0,0.9479084495468979,0.9959250300859859,0.384058970079474,0.16696032803785013,1.0,0.019096318300477092,0.025757575757575753,0.9850550964187327,0.06129030716821215,0.10062806591147055,0.024394598155467722,0.007432124078550576,0.037331276088538805
2021,44,150135,1,1,3,3,1.0,1.0,1.0,0.125,0.375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,44,150136,1,1,3,3,1.0,1.0,1.0,0.5555555555555556,0.2222222222222222,1.0,0.0,0.0,1.0,0.375,0.0,0.0,0.0,0.0
2021,44,150137,1,1,2,3,1.0,1.0,1.0,0.5,0.0625,0.9333333333333333,0.06666666666666667,0.0,0.9333333333333333,0.06666666666666667,0.2666666666666667,0.2666666666666667,0.0,0.06666666666666667
2021,44,150138,1,1,2,3,1.0,0.7235569970846941,0.9943192353260878,0.42949045173496986,0.10195102460557477,0.9867419536984752,0.019096318300477092,0.09575098814229249,0.9483532672860735,0.11621147802666944,0.10062806591147055,0.029818840579710147,0.033021490520189746,0.10310008843065573
2021,44,150139,1,1,2,3,1.0,0.7715490650992307,0.9922291080120829,0.48022708830902167,0.1251571048548039,0.9665454545454544,0.019096318300477092,0.09680086580086579,0.927478354978355,0.12089850822435841,0.10062806591147055,0.03885174969957578,0.007927762860902644,0.05852000417791105
2021,44,150140,1,1,3,3,1.0,1.0,1.0,0.5714285714285714,0.07142857142857142,1.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091
2021,44,150141,1,1,2,3,1.0,0.91588790352987,0.9956917914396848,0.3967810576568693,0.16820596143022268,1.0,0.019096318300477092,0.02333333333333333,0.9879201101928374,0.0676539435318485,0.10062806591147055,0.019546113306982874,0.007432124078550576,0.029096974195145998
2021,44,70106,1,1,3,3,1.0,1.0,1.0,0.625,0.0,0.8,0.0,0.8666666666666667,0.3333333333333333,0.2666666666666667,0.06666666666666667,0.0,0.0,0.1333333333333333
2021,44,150142,1,1,2,2,1.0,1.0,1.0,0.375,0.0,1.0,0.0,0.0,1.0,0.0,0.375,0.0,0.0,0.0
2021,44,150143,1,1,2,2,1.0,0.7142857142857143,1.0,0.5714285714285714,0.0,0.7142857142857143,0.0,1.0,0.2857142857142857,1.0,0.0,0.0,0.2857142857142857,0.4285714285714285
2021,49,150102,1,1,3,3,0.9978978703037458,0.7894667356340715,0.9886264344269031,0.451782056531755,0.12633400983365556,0.8158232572025674,0.025471706344660706,0.3714940538388814,0.7267207240980916,0.10596594626142783,0.04483364277812192,0.009945578824357442,0.005474137931034483,0.047077981164832826
2021,49,150103,1,1,3,3,1.0,1.0,1.0,0.3125,0.125,1.0,0.0,0.4666666666666667,1.0,0.0,0.0,0.0,0.0,0.06666666666666667
2021,49,150104,1,1,3,3,0.9989022901965363,0.9111201298701298,0.9965903823983617,0.2693317348453864,0.09166666666666667,0.9732782369146005,0.011115830292627265,0.11525252525252526,0.9435231435231436,0.10596594626142783,0.06853525784955145,0.0035915336358095322,0.005474137931034483,0.047077981164832826
2021,49,70102,1,1,3,3,1.0,1.0,1.0,0.8333333333333334,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021,49,150105,1,1,3,3,0.9996579094631797,0.9981164383561644,0.9953048599551052,0.2970712649150521,0.1582066563573413,0.9696969696969697,0.021686769694735496,0.01717171717171717,0.9974025974025974,0.10596594626142783,0.06715073866565428,0.007939520325627964,0.005474137931034483,0.047077981164832826
2021,49,70101,1,1,3,3,1.0,0.9863013698630136,0.9726027397260274,0.3561643835616438,0.1506849315068493,1.0,0.0,0.0,0.9859154929577465,0.0,0.04225352112676056,0.05633802816901409,0.0,0.01408450704225352
2021,49,150106,1,1,2,3,1.0,0.4666666666666667,1.0,0.4666666666666667,0.0,0.6428571428571429,0.2142857142857143,0.5,0.5714285714285714,0.0,0.1428571428571428,0.07142857142857142,0.0,0.0
2021,49,70103,1,1,3,3,0.9333333333333333,1.0,1.0,0.6,0.2666666666666667,1.0,0.0,0.0,1.0,0.0,0.1333333333333333,0.0,0.0,0.0
2021,49,150107,1,1,3,3,0.9983337450445298,0.8908638155656342,0.9968021533417813,0.3303753383726626,0.10400914626233475,0.9027548209366391,0.01628738024339799,0.15293140193140192,0.8755347938446529,0.10596594626142783,0.033378710502105516,0.0038157456981957757,0.005474137931034483,0.047077981164832826
2021,49,150108,1,1,3,3,0.9993823156371323,0.8061916197485398,0.9964135520647691,0.26101407153595607,0.08384948384948386,0.9760330578512395,0.011661345383596899,0.20004329004329,0.7916749916749917,0.10596594626142783,0.03329683494064337,0.0035915336358095322,0.005474137931034483,0.047077981164832826
2021,49,150109,1,1,3,3,0.9974837569596441,0.7905148589011366,0.994493963170806,0.35319208951126085,0.12661278160510567,0.8591562738898161,0.017713731669749416,0.37873015873015864,0.7068364262147651,0.10596594626142783,0.03624677981168438,0.0053264080740492966,0.005474137931034483,0.047077981164832826
2021,49,150110,1,1,3,3,1.0,0.0,1.0,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
